date,lat,lon,soil_water_monthly_wc,runoff_monthly_wc,rain_monthly_wc,accumswe_monthly_wc,pet_monthly_wc,deficit_monthly_wc,aet_monthly_wc,soil_water_monthly_bc,runoff_monthly_bc,rain_monthly_bc,accumswe_monthly_bc,pet_monthly_bc,deficit_monthly_bc,aet_monthly_bc,park
2097-02-15T15:43:35Z,37.60452811,-110.0022454,45.1,13.2,35.9,0,23.9,1.5,22.3,48.6,13,18.6,0,17.3,0.5,16.7,NABR
2097-03-18T02:12:39Z,37.60452811,-110.0022454,30.7,0,6.7,0,62.4,24.8,37.8,32.8,0,12.2,0,35.5,10.3,25.3,NABR
2097-04-17T12:41:43Z,37.60452811,-110.0022454,13.4,0,33.8,0,91.4,51.7,39.8,34.9,0,53.8,0,65,16.7,48.4,NABR
2097-05-17T23:10:47Z,37.60452811,-110.0022454,6.3,0,39.4,0,128.7,84.7,44.3,20.1,0,24.9,0,101.1,48.7,52.6,NABR
2097-06-17T09:39:51Z,37.60452811,-110.0022454,5.3,0,31.2,0,156.3,121,35.1,3.1,0,3.8,0,143.7,131.7,12.5,NABR
2097-07-17T20:08:54Z,37.60452811,-110.0022454,2.1,0,30.1,0,163.5,134.7,29.3,1.3,0,33.5,0,165.5,138.6,26.5,NABR
2097-08-17T06:37:58Z,37.60452811,-110.0022454,2.7,0,56.2,0,138.4,86.6,51.3,2.8,0,32,0,139.1,103,36.3,NABR
2097-09-16T17:07:02Z,37.60452811,-110.0022454,9.2,0,31.2,0,102,68.1,33.5,10.8,0,38.1,0,85.9,50.8,35.1,NABR
2097-10-17T03:36:06Z,37.60452811,-110.0022454,15.5,45.8,117.8,0,66.2,38.5,27.7,6.7,0,19.5,0,49.6,41.1,8.7,NABR
2097-11-16T14:05:10Z,37.60452811,-110.0022454,38.3,0,12.8,0.3,26,4.5,21.9,25.3,0,33.2,0,21,8.7,12.4,NABR
2097-12-17T00:34:14Z,37.60452811,-110.0022454,44.3,7,28.7,0,16.7,1.7,15.1,44.8,12.3,11.3,0,6.2,0.4,5.8,NABR
2098-01-16T05:14:31Z,37.60452811,-110.0022454,47.7,14.2,27.5,0,19,0.7,18.1,49.5,34.1,9.2,0,6.5,0,6.3,NABR
2098-02-15T15:43:35Z,37.60452811,-110.0022454,37.8,0,1.5,0,27.5,7.8,19.9,49.2,35.7,40.7,0,9.1,0.3,8.6,NABR
2098-03-18T02:12:39Z,37.60452811,-110.0022454,26.6,0,29.1,0,65.2,24.3,40.3,43.8,3.2,13.1,0,34.8,4.3,30.1,NABR
2098-04-17T12:41:43Z,37.60452811,-110.0022454,11.7,0,23.4,0,98.4,65.4,33,21.7,0,20.5,0,56.8,26,31.2,NABR
2098-05-17T23:10:47Z,37.60452811,-110.0022454,6.2,0,25.5,0,123.5,92.8,30.5,11.7,0,9.6,0,98.6,70.2,28.8,NABR
2098-06-17T09:39:51Z,37.60452811,-110.0022454,0.5,0,0.4,0,157.7,155.3,1.7,1.4,0,0.4,0,140.6,136.5,4.2,NABR
2098-07-17T20:08:54Z,37.60452811,-110.0022454,0,0,14.2,0,169.7,155.4,14.2,0,0,16.3,0,165.6,149.1,16.3,NABR
2098-08-17T06:37:58Z,37.60452811,-110.0022454,5.3,0,34.7,0,148.9,115.9,32.7,0,0,10.6,0,139.9,129.2,10.6,NABR
2098-09-16T17:07:02Z,37.60452811,-110.0022454,0.6,0,8.3,0,113.5,103.7,9.9,3.5,0,22,0,94.6,80.2,15.1,NABR
2098-10-17T03:36:06Z,37.60452811,-110.0022454,1,0,10,0,66.6,62,4.4,14.4,0,30.1,0,50.7,27.4,23.1,NABR
2098-11-16T14:05:10Z,37.60452811,-110.0022454,4.3,0,1.1,0,28.7,25.1,3.5,16.2,0,11,0,23,13.6,9.6,NABR
2098-12-17T00:34:14Z,37.60452811,-110.0022454,16.1,0,27.7,0,22.7,11.1,11.6,15.2,0,0.5,0,11.1,7.7,3.3,NABR
2099-01-16T05:14:31Z,37.60452811,-110.0022454,23.5,0,12.4,0,18.7,9,9.4,15.1,0,3,0,13.7,8.5,5.1,NABR
2099-02-15T15:43:35Z,37.60452811,-110.0022454,29.3,0,29.5,0,35.1,10,25.1,15.9,0,16.8,0.1,18.1,10.3,7.8,NABR
2099-03-18T02:12:39Z,37.60452811,-110.0022454,29.6,0,34.4,0,61.2,21.8,39.5,20.7,0,15,0,45.8,23.5,22.2,NABR
2099-04-17T12:41:43Z,37.60452811,-110.0022454,10.8,0,5.9,0,101.5,76.2,25.1,10,0,7.7,0,68.9,50.1,18.8,NABR
2099-05-17T23:10:47Z,37.60452811,-110.0022454,1.1,0,2.9,0,150.7,143.9,5.9,2.6,0,2.4,0,105.2,97.6,7.4,NABR
2099-06-17T09:39:51Z,37.60452811,-110.0022454,0,0,4.7,0,172.7,167.9,4.7,0.2,0,2,0,134.5,132,2.2,NABR
2099-07-17T20:08:54Z,37.60452811,-110.0022454,0,0,13.2,0,182.7,169.6,13.2,0.1,0,29.5,0,162,132.2,29.4,NABR
2099-08-17T06:37:58Z,37.60452811,-110.0022454,0,0,8.2,0,163.4,155.3,8.2,15.2,77.5,192.2,0,135.1,68.7,66.4,NABR
2099-09-16T17:07:02Z,37.60452811,-110.0022454,0.6,0,8.2,0,115.5,108,7.7,24.3,0,15.5,0,93.3,40,53,NABR
2099-10-17T03:36:06Z,37.60452811,-110.0022454,0.8,0,8.4,0,62.7,54.6,7.2,10.3,0,14.2,0,54.2,37,17.1,NABR
2099-11-16T14:05:10Z,37.60452811,-110.0022454,15.4,0,43,1.1,29.5,22.1,7.5,10.4,0,11.1,0,24.1,15.5,8.2,NABR
2099-12-17T00:34:14Z,37.60452811,-110.0022454,31.3,0,0.8,0,21.6,7.7,13.6,11.1,0,4.3,12.3,9.8,6.6,2.9,NABR
2020-01-16T05:14:31Z,37.29823699,-113.026442,42.6,29.1,29.3,1,7.1,0.1,6.9,39.4,25.8,33.2,0,9.9,0.9,8.7,ZION
2020-02-15T15:43:35Z,37.29823699,-113.026442,36.4,0,6,0,25.2,3.9,21.3,41.3,18.7,9.8,0,4.5,0.2,4.3,ZION
2020-03-17T02:12:39Z,37.29823699,-113.026442,37.1,57.4,78.9,0,41.1,4.9,36,33.1,0,2.9,0,33.5,7.7,25.5,ZION
2020-04-16T12:41:43Z,37.29823699,-113.026442,21.2,0,15.1,0,67.9,32.8,35.2,28.4,6.6,35,0,57.3,20.6,37.1,ZION
2020-05-16T23:10:47Z,37.29823699,-113.026442,4.4,0,5,0,93.1,80.5,12.8,7.8,0,2.8,0,88.3,70.5,17.8,ZION
2020-06-16T09:39:51Z,37.29823699,-113.026442,0.5,0,3.8,0,120.3,114.6,4.7,7.7,0,46.9,0,123.5,87.9,35.9,ZION
2020-07-16T20:08:54Z,37.29823699,-113.026442,7.3,0,47.9,0,135.2,91.4,43.4,4,0,15.2,0,140.8,112.7,28,ZION
2020-08-16T06:37:58Z,37.29823699,-113.026442,4.7,0,39,0,124.2,83.8,40.4,1.2,0,32.2,0,118.6,92.1,26.1,ZION
2020-09-15T17:07:02Z,37.29823699,-113.026442,22.6,0,78.9,0,79.7,33.6,46.4,2.9,0,7.1,0,84.1,72.3,12.6,ZION
2020-10-16T03:36:06Z,37.29823699,-113.026442,19.5,0,5.2,0,58,27.3,30.4,0.5,0,0.9,0,52.7,51,1.2,ZION
2020-11-15T14:05:10Z,37.29823699,-113.026442,24,0,27.2,0,23.4,7.5,15.9,4.6,0,11.4,0,23.2,18.8,4.3,ZION
2020-12-16T00:34:14Z,37.29823699,-113.026442,37.4,0.4,25.9,0,11.1,0.7,10.3,11.1,0,9.9,2.1,6.2,4.9,1.2,ZION
2021-01-16T05:14:31Z,37.29823699,-113.026442,37,0.7,6.8,0.2,18.1,2,15.8,27.5,0,3.7,0,13.6,4.5,8.8,ZION
2021-02-15T15:43:35Z,37.29823699,-113.026442,42.6,78.4,80.9,4.4,12.1,0.2,12,38.5,4.6,9.5,0,9.2,0.5,8.6,ZION
2021-03-18T02:12:39Z,37.29823699,-113.026442,34.2,6.1,13.8,4.4,28.4,4.9,23.7,33.2,0,5,4.6,25.6,6.8,18.9,ZION
2021-04-17T12:41:43Z,37.29823699,-113.026442,31.5,0,25.5,0,48.4,12,36.1,23.2,0,9.4,0,51.6,23.9,28.2,ZION
2021-05-17T23:10:47Z,37.29823699,-113.026442,16.7,0,10.4,0,106.5,68.1,38.3,9.5,0,38.8,0,100.3,62,38,ZION
2021-06-17T09:39:51Z,37.29823699,-113.026442,1.1,0,5.2,0,126.5,118,8.4,4.7,0,3.7,0,119.1,103,15.8,ZION
2021-07-17T20:08:54Z,37.29823699,-113.026442,0.5,0,29.4,0,147.3,122.4,24.8,16.4,14.9,97.8,0,134.2,65.9,68.3,ZION
2021-08-17T06:37:58Z,37.29823699,-113.026442,12,0,74,0,126,65.5,60.5,8.5,0,38.5,0,121.4,72.7,48.9,ZION
2021-09-16T17:07:02Z,37.29823699,-113.026442,19.5,0,35.4,0,77.8,33.4,44.2,24.7,1.9,80.5,0,82.6,24,58.4,ZION
2021-10-17T03:36:06Z,37.29823699,-113.026442,20.2,0,40.6,0,50.3,21.4,28.8,14.6,0,8.5,0,49.3,27,22.5,ZION
2021-11-16T14:05:10Z,37.29823699,-113.026442,39.5,9.4,40.1,0,16.9,1.6,15.4,34.6,0,31.2,0,14.7,1.7,12.9,ZION
2021-12-17T00:34:14Z,37.29823699,-113.026442,42.8,108.9,105,0.9,8.4,0,8.3,42.6,53.4,35,0,6.1,0,5.8,ZION
2022-01-16T05:14:31Z,37.29823699,-113.026442,43.1,62.1,39.5,17,1.5,0,1.5,42.5,53.6,28.9,42.8,0.8,0,0.8,ZION
2022-02-15T15:43:35Z,37.29823699,-113.026442,41.4,37.6,27.8,0.4,11.8,0.8,10.9,42.4,69.8,29.4,18.3,5.5,0.1,5.2,ZION
2022-03-18T02:12:39Z,37.29823699,-113.026442,35.2,34.8,39.1,0,33.4,7,26.1,39.3,45,23.1,0,21.7,2.4,19.1,ZION
2022-04-17T12:41:43Z,37.29823699,-113.026442,16.6,0,6.9,0,64.9,41.1,23.8,22.3,0,7.7,0,55.1,23,31.9,ZION
2022-05-17T23:10:47Z,37.29823699,-113.026442,3.1,0,8.9,0,99.8,85.1,14.9,10.1,0,21.6,0,87.5,57.3,30.3,ZION
2022-06-17T09:39:51Z,37.29823699,-113.026442,0.8,0,13.1,0,117.5,104.1,13.6,1.3,0,0.6,0,117.2,112.6,4.2,ZION
2022-07-17T20:08:54Z,37.29823699,-113.026442,5.2,0,76.8,0,145.8,94.3,51.1,0,0,10.8,0,144.8,133.9,10.8,ZION
2022-08-17T06:37:58Z,37.29823699,-113.026442,22,0,72.7,0,127,47.2,80,9.6,0,94.5,0,120.5,62,58.6,ZION
2022-09-16T17:07:02Z,37.29823699,-113.026442,22.1,0,49.8,0,79.4,27.1,52.5,17.1,0,9.6,0,84.6,45.4,39,ZION
2022-10-17T03:36:06Z,37.29823699,-113.026442,10.1,0,8.6,0,45.2,31.6,13.7,31.9,5.2,73.3,0,42,5.9,35.8,ZION
2022-11-16T14:05:10Z,37.29823699,-113.026442,8.6,0,0.5,0,17.9,13.9,4.5,39.4,28.1,44.6,0,23.8,2,22,ZION
2022-12-17T00:34:14Z,37.29823699,-113.026442,19.7,0,11,8.7,0.4,0,0.4,41.8,6.4,6.7,0,6.1,0,6.1,ZION
2023-01-16T05:14:31Z,37.29823699,-113.026442,34,93.9,73,55.4,3.3,1,2.4,42.3,25.8,17.2,0.4,6.9,0,6.8,ZION
2023-02-15T15:43:35Z,37.29823699,-113.026442,39.4,55.6,1.4,0,14.5,1.7,12.7,42.6,63.2,44.9,0,7.6,0.1,7.4,ZION
2023-03-18T02:12:39Z,37.29823699,-113.026442,41.5,85,68.2,0,12,0.3,11.5,39.9,29.8,52.9,0.5,28,1.8,26.2,ZION
2023-04-17T12:41:43Z,37.29823699,-113.026442,23.7,0,4,0,64.7,28.5,36.5,37.4,17.9,46.4,0,51.7,4.5,47.1,ZION
2023-05-17T23:10:47Z,37.29823699,-113.026442,5.6,0,16.2,0,89.2,66.2,23.3,24.8,0,27.9,0,86.3,33.6,52.8,ZION
2023-06-17T09:39:51Z,37.29823699,-113.026442,4.3,0,28.4,0,129.3,98.8,29.9,4.5,0,3.3,0,120.1,104.8,15.4,ZION
2023-07-17T20:08:54Z,37.29823699,-113.026442,1.2,0,44.6,0,149.6,104.6,45.2,6.3,0,79.7,0,142.7,75.9,67,ZION
2023-08-17T06:37:58Z,37.29823699,-113.026442,18.5,0,107.9,0,118.6,33.6,85.5,5,0,22.6,0,111,76.7,34.7,ZION
2023-09-16T17:07:02Z,37.29823699,-113.026442,16.2,0,28.4,0,83.1,39.4,43.8,0.9,0,14.9,0,80.9,70.5,10.3,ZION
2023-10-17T03:36:06Z,37.29823699,-113.026442,9.1,0,15.4,0,47,31.2,16,25.1,11.5,64.5,0,40.5,10.8,29.8,ZION
2023-11-16T14:05:10Z,37.29823699,-113.026442,6.1,0,0.4,35.7,14.6,12.3,2.5,38.6,54.8,71.4,0,18.1,2.4,15.7,ZION
2023-12-17T00:34:14Z,37.29823699,-113.026442,39.9,75.8,70,29.8,4.4,0,4.1,40.8,25.1,30.3,0.3,10.3,0.7,9.4,ZION
2024-01-16T05:14:31Z,37.29823699,-113.026442,42.8,206.5,154.3,0,10.4,0.1,10.1,40.4,43.2,48.1,145.7,6.1,0.6,5.5,ZION
2024-02-15T15:43:35Z,37.29823699,-113.026442,40.7,151.6,129.6,0.1,10.1,0.9,9.2,43.2,155.3,8.8,0.1,1,0,1,ZION
2024-03-17T02:12:39Z,37.29823699,-113.026442,39.5,9.5,32.2,0,31.1,1.5,29.5,39.6,17.4,34.8,0,27.2,2.7,24.4,ZION
2024-04-16T12:41:43Z,37.29823699,-113.026442,25.5,0,8.7,0,61,23.8,37.3,27,1.7,5.2,0,54.9,21.2,33.4,ZION
2024-05-16T23:10:47Z,37.29823699,-113.026442,10.8,0,32.4,0,93.1,56.6,36.1,8.7,0,33.2,0,87.4,47.8,39.5,ZION
2024-06-16T09:39:51Z,37.29823699,-113.026442,3.3,0,1.9,0,121.9,110.6,11,2.4,0,3.9,0,117.9,107.4,10.5,ZION
2024-07-16T20:08:54Z,37.29823699,-113.026442,0.5,0,36.5,0,143.8,108.3,35,10.5,52,148.8,0,136.7,82.3,53.7,ZION
2024-08-16T06:37:58Z,37.29823699,-113.026442,11.5,0,69.8,0,121.2,68.8,52.2,34.5,80.9,187,0,121.2,8.9,112.4,ZION
2024-09-15T17:07:02Z,37.29823699,-113.026442,19.1,0,31.3,0,73.2,33.1,40,16.4,0,16.5,0,83.1,43.1,39.7,ZION
2024-10-16T03:36:06Z,37.29823699,-113.026442,7.7,0,7.3,0,39.4,28.7,10.7,32,27.1,48.6,0,38.9,7.6,31.5,ZION
2024-11-15T14:05:10Z,37.29823699,-113.026442,11.8,0,15.3,0,18.5,12.1,6.4,38.3,48.3,75.5,0,21.3,2.3,18.9,ZION
2024-12-16T00:34:14Z,37.29823699,-113.026442,21.9,0,4.4,0,12.4,6,6.5,43,55.7,47.2,0,4.9,0,4.9,ZION
2025-01-16T05:14:31Z,37.29823699,-113.026442,16.3,0,3.7,0.1,16.4,10,6.4,41.6,63.7,55.9,50.2,7.3,0.5,6.5,ZION
2025-02-15T15:43:35Z,37.29823699,-113.026442,40.5,115.1,102.9,10,5,0,5,42.8,104.6,34,3.3,4.8,0,4.8,ZION
2025-03-18T02:12:39Z,37.29823699,-113.026442,35.2,10.6,15,0,44.3,8.8,35.4,41.3,61.3,62.1,0,21.1,0.9,20,ZION
2025-04-17T12:41:43Z,37.29823699,-113.026442,27.2,0,29,0,60.4,17.6,42.8,35.4,18.8,43.5,0,52.8,7.7,45.3,ZION
2025-05-17T23:10:47Z,37.29823699,-113.026442,7.8,0,15,0,106.8,74.7,32.2,16.4,0,36.1,0,88.6,38.2,50.5,ZION
2025-06-17T09:39:51Z,37.29823699,-113.026442,0.9,0,4.9,0,126.5,119.1,7.6,3.2,0,0.8,0,117,107.8,8.9,ZION
2025-07-17T20:08:54Z,37.29823699,-113.026442,0,0,6.4,0,142.7,136.3,6.4,0.5,0,23.4,0,144.4,120.6,23.5,ZION
2025-08-17T06:37:58Z,37.29823699,-113.026442,0.5,0,14.9,0,125.4,110.8,14.6,0,0,15.8,0,123.6,107.7,15.8,ZION
2025-09-16T17:07:02Z,37.29823699,-113.026442,14.1,33.4,118.3,0,85.1,43.4,41.9,0,0,5.2,0,83.8,78.3,5.2,ZION
2025-10-17T03:36:06Z,37.29823699,-113.026442,33.3,26.8,56.6,0,43.8,9.4,34.3,25.5,3.4,78.4,4.4,45.1,9.2,35.8,ZION
2025-11-16T14:05:10Z,37.29823699,-113.026442,33.9,0,4.7,0,22.2,3.4,18.8,41.6,45.2,54.1,0,18.6,0.5,18.2,ZION
2025-12-17T00:34:14Z,37.29823699,-113.026442,27.4,0,4.9,3.4,11.1,3.9,7.2,41.8,44.3,36.6,9.7,5.9,0.2,5.6,ZION
2026-01-16T05:14:31Z,37.29823699,-113.026442,34,29.9,54.1,3.1,17,3.5,13.7,43.1,110.9,53.4,0.1,1.2,0,1.2,ZION
2026-02-15T15:43:35Z,37.29823699,-113.026442,36,2.7,1.5,0,18.6,2.5,16.1,42.4,100.2,88.4,0,15.4,0.2,15.1,ZION
2026-03-18T02:12:39Z,37.29823699,-113.026442,33.7,3.9,26.5,0,26.6,4.1,22.3,39.4,18.1,43.8,0,35.2,2.1,32.9,ZION
2026-04-17T12:41:43Z,37.29823699,-113.026442,30.1,24.3,9.9,0,57.7,21.1,36.4,35.3,7,42.3,0,54.5,7.8,46.7,ZION
2026-05-17T23:10:47Z,37.29823699,-113.026442,9.3,0,14.9,0,90.9,65.6,25.3,18.7,0,23.8,0,84.1,39.9,43.8,ZION
2026-06-17T09:39:51Z,37.29823699,-113.026442,0.9,0,8.6,0,129.2,117.9,11.6,3.4,0,5.9,0,118.8,103.7,14.6,ZION
2026-07-17T20:08:54Z,37.29823699,-113.026442,5,0,53.9,0,142.7,92,50.7,13.8,2.5,80.9,0,139.2,84.4,54.6,ZION
2026-08-17T06:37:58Z,37.29823699,-113.026442,1.5,0,8.3,0,125.5,114.1,11.6,10,0,25.7,0,124.4,81.2,42.9,ZION
2026-09-16T17:07:02Z,37.29823699,-113.026442,6.2,0,37.9,0,95,72.1,22.9,3.7,0,21.9,0,83.5,57.7,26,ZION
2026-10-17T03:36:06Z,37.29823699,-113.026442,19.8,0,32.6,0,61,29,32.1,10.6,18.9,69,3.4,49.4,30.9,18.8,ZION
2026-11-16T14:05:10Z,37.29823699,-113.026442,17.8,10.4,37.4,0.3,22.5,12.4,10.5,33.9,4.2,4.4,0,21.6,3.8,17.8,ZION
2026-12-17T00:34:14Z,37.29823699,-113.026442,42.9,56.6,49.5,0,8.5,0,8.5,36.9,34.8,40.7,2.4,6,1.6,4.5,ZION
2027-01-16T05:14:31Z,37.29823699,-113.026442,42.8,62.6,50.7,7.3,3.7,0.1,3.5,43,137.5,113,0,8.2,0,8.2,ZION
2027-02-15T15:43:35Z,37.29823699,-113.026442,43.2,19,8.8,1.3,0,0,0,42.9,94,37,36,2.6,0,2.6,ZION
2027-03-18T02:12:39Z,37.29823699,-113.026442,42.1,80.1,65.6,0,23.8,0.6,23.2,42.7,91.6,44.5,14.8,10.9,0.2,10.6,ZION
2027-04-17T12:41:43Z,37.29823699,-113.026442,27.5,0,31.3,0,65.3,17.5,48.2,29.6,16,17.9,0,59.7,17.6,42.2,ZION
2027-05-17T23:10:47Z,37.29823699,-113.026442,22.2,0,32.7,0,86.2,35.4,50.9,10.5,0,16.4,0,95.5,64.4,31.2,ZION
2027-06-17T09:39:51Z,37.29823699,-113.026442,5.7,0,6.7,0,119.2,100.7,18.5,16.2,0,80.1,0,111.3,37,74.6,ZION
2027-07-17T20:08:54Z,37.29823699,-113.026442,0.3,0,23.2,0,151.2,127,23.9,6.9,0,82.3,0,133.9,69.8,64.2,ZION
2027-08-17T06:37:58Z,37.29823699,-113.026442,2.9,0,56.2,0,118.7,82.3,36.1,14.3,0,46,0,123.6,56.7,66.4,ZION
2027-09-16T17:07:02Z,37.29823699,-113.026442,9.4,0,9.1,0,82.8,57.6,25.4,2.8,0,20.2,0,81.6,64.9,17.3,ZION
2027-10-17T03:36:06Z,37.29823699,-113.026442,16.6,0,41.7,0,61.2,30.5,30.8,6.6,0,6.5,0,46.9,35.7,11.1,ZION
2027-11-16T14:05:10Z,37.29823699,-113.026442,12.7,0,6.9,0,26.7,16.5,10.3,28.3,45.8,91.7,0,19.6,8.5,10.9,ZION
2027-12-17T00:34:14Z,37.29823699,-113.026442,34.4,10.5,44.9,0.8,10.8,3.5,7.1,41,4,9.8,0,9,0.3,8.6,ZION
2028-01-16T05:14:31Z,37.29823699,-113.026442,40,59.5,61.8,0.1,19.1,1.1,17.8,41.1,53.3,26.7,10.3,4,0.1,3.7,ZION
2028-02-15T15:43:35Z,37.29823699,-113.026442,42.1,45.2,56.7,0,14.6,0.1,14.5,42.5,161.1,87,3.4,5.9,0,5.9,ZION
2028-03-17T02:12:39Z,37.29823699,-113.026442,39,36.2,54.7,0,31.4,2.5,28.8,41.7,133,134.1,0,31.5,1.5,30.2,ZION
2028-04-16T12:41:43Z,37.29823699,-113.026442,31.9,5.3,30.8,0,63.7,15.2,48.2,28.8,0,45.2,0,59.8,11.8,47.8,ZION
2028-05-16T23:10:47Z,37.29823699,-113.026442,11.9,0,20.2,0,93.9,54.5,39.2,18.6,0,20.4,0,91.5,47.5,44.3,ZION
2028-06-16T09:39:51Z,37.29823699,-113.026442,2.4,0,14.5,0,118.5,100.4,17.7,2.9,0,1.4,0,122.5,112.8,9.8,ZION
2028-07-16T20:08:54Z,37.29823699,-113.026442,0.5,0,6.3,0,143.8,135.6,7.9,0.4,0,16.6,0,136.6,120.5,16.2,ZION
2028-08-16T06:37:58Z,37.29823699,-113.026442,0,0,16.8,0,127.3,110.6,16.8,9.3,0,72.3,0,126.1,58.9,67.3,ZION
2028-09-15T17:07:02Z,37.29823699,-113.026442,11.4,0,67.3,0,82.2,48.9,33.5,3.7,0,13.8,0,75.8,58.8,16.7,ZION
2028-10-16T03:36:06Z,37.29823699,-113.026442,27.2,0,21.9,0,46.6,13.4,33.1,1.5,0,0.5,0,37.7,35.7,1.3,ZION
2028-11-15T14:05:10Z,37.29823699,-113.026442,25.8,0,30.8,0,25.1,10.6,14.5,22.8,0,39.8,0,19.9,7.5,12.6,ZION
2028-12-16T00:34:14Z,37.29823699,-113.026442,41.8,21.4,29.9,1.1,9.6,0,9.3,36.8,0.7,16.4,0,8.7,1.1,7.9,ZION
2029-01-16T05:14:31Z,37.29823699,-113.026442,43.1,171.7,140.2,2.4,3.4,0,3.4,39.7,9.8,19.9,2,14.6,0.9,13.4,ZION
2029-02-15T15:43:35Z,37.29823699,-113.026442,42.7,186.5,148.7,0,7.6,0.1,7.4,41.9,70.8,6,0,5.7,0.3,5.4,ZION
2029-03-18T02:12:39Z,37.29823699,-113.026442,37.5,47.8,48.5,0,32.3,5.1,26.9,41,39.9,40.9,0,23.5,0.7,22.6,ZION
2029-04-17T12:41:43Z,37.29823699,-113.026442,28.2,3.6,41.6,0,57.8,19.4,38.2,22.4,0,1.6,0,61.7,30,31.1,ZION
2029-05-17T23:10:47Z,37.29823699,-113.026442,22.4,0,37.5,0,88.7,29.7,58.7,10.3,0,31,0,95.7,60.2,35.7,ZION
2029-06-17T09:39:51Z,37.29823699,-113.026442,7.1,0,21,0,119.2,86.1,32.9,1.7,0,7.8,0,122,109.6,12.4,ZION
2029-07-17T20:08:54Z,37.29823699,-113.026442,8.6,0,98.5,0,137.3,78.4,59.2,1.3,0,45.9,0,145.1,110.8,34.1,ZION
2029-08-17T06:37:58Z,37.29823699,-113.026442,26.6,15.6,66.9,0,117.3,35.7,81.6,17.6,0,82.2,0,125.7,49.2,76.3,ZION
2029-09-16T17:07:02Z,37.29823699,-113.026442,4.4,0,10.1,0,87.3,69.2,17.8,16.6,0,38.4,0,81.8,38.5,43.3,ZION
2029-10-17T03:36:06Z,37.29823699,-113.026442,2.4,0,5.9,0,53.5,46.9,6.5,12.6,0,18.6,0,43.5,27.3,16.2,ZION
2029-11-16T14:05:10Z,37.29823699,-113.026442,17.7,3.3,41.6,0,17.7,11.3,6.1,19.4,0,10.9,0,19.1,9.5,9.5,ZION
2029-12-17T00:34:14Z,37.29823699,-113.026442,42.6,35.3,39.6,2.3,7.5,0,7.3,25.1,0,5.5,0,6.8,2.2,4.6,ZION
2030-01-16T05:14:31Z,37.29823699,-113.026442,41.8,50.6,44,0,11.9,0.3,11.2,25.9,0,1.9,1.6,14.4,5.4,9.4,ZION
2030-02-15T15:43:35Z,37.29823699,-113.026442,40.2,20.6,0,0,11.9,1.2,10.8,27.7,1.9,15.3,1,6.5,2.1,4.1,ZION
2030-03-18T02:12:39Z,37.29823699,-113.026442,37.2,17.1,28,0.1,26,2.8,23,38.2,12.3,24.6,3.7,22.1,2.8,19.6,ZION
2030-04-17T12:41:43Z,37.29823699,-113.026442,32.9,0,18.3,0,61,16.4,44.9,31.2,2.9,10.2,0,56.5,17.3,39.5,ZION
2030-05-17T23:10:47Z,37.29823699,-113.026442,12.3,0,19.3,0,90.7,57.7,33.6,11.3,0,36.1,0,84.8,47.2,38.1,ZION
2030-06-17T09:39:51Z,37.29823699,-113.026442,1.2,0,2.5,0,138.5,132.3,6.3,6.4,0,10.5,0,117.5,95.3,22.5,ZION
2030-07-17T20:08:54Z,37.29823699,-113.026442,2.3,0,44.7,0,153,118.6,34.3,1.5,0,29.1,0,141.7,112.9,28.9,ZION
2030-08-17T06:37:58Z,37.29823699,-113.026442,8.4,0,53.6,0,126.1,65.2,60.7,1,0,26.7,0,116.1,89.7,26.5,ZION
2030-09-16T17:07:02Z,37.29823699,-113.026442,2,0,15.3,0,92.2,74.2,18.1,7.1,0,66,0,84.3,35.6,48.7,ZION
2030-10-17T03:36:06Z,37.29823699,-113.026442,19,1.7,48.1,0,50.6,26.9,23.9,10.5,0,1.7,0,50.8,36.6,14.2,ZION
2030-11-16T14:05:10Z,37.29823699,-113.026442,16.2,0,0,0,26.4,15.7,10.7,14.9,0,20.4,0,24.7,12.1,12.2,ZION
2030-12-17T00:34:14Z,37.29823699,-113.026442,16.2,0,11.6,0,12.7,5.7,7,36.8,29.6,53,0,8,1.9,5.8,ZION
2031-01-16T05:14:31Z,37.29823699,-113.026442,40,20,44.8,0,12.4,0.3,11.6,42.4,45.5,47,0,7.8,0.1,7.7,ZION
2031-02-15T15:43:35Z,37.29823699,-113.026442,36.6,8.9,31.4,0,28.6,2.8,25.3,43,180.3,133.9,0,6.1,0,6.1,ZION
2031-03-18T02:12:39Z,37.29823699,-113.026442,37.9,32,40,0,35.1,4.6,30.6,41.2,86.5,67,0,20,1.7,18.2,ZION
2031-04-17T12:41:43Z,37.29823699,-113.026442,31.8,13.7,31.2,0,54.8,17.3,37.4,28.8,0,30.9,0,64,17.7,46.3,ZION
2031-05-17T23:10:47Z,37.29823699,-113.026442,7.7,0,2.7,0,94.9,77.6,17.2,7.9,0,2.9,0,91.9,74,18.2,ZION
2031-06-17T09:39:51Z,37.29823699,-113.026442,0.7,0,18,0,145.5,131.4,13.8,0.7,0,0.9,0,114.8,111.7,2.9,ZION
2031-07-17T20:08:54Z,37.29823699,-113.026442,6.8,0,48.8,0,142.6,89.6,53.1,1.4,0,51.6,0,141.1,102.3,38.8,ZION
2031-08-17T06:37:58Z,37.29823699,-113.026442,3,0,34.3,0,128.3,93.8,34.8,15.8,0,99.8,0,123.7,43.3,80,ZION
