"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"1032",22,"CURE","Jan","2060-2099",35.9725,0,0,0,0,0,21.7075
"1033",22,"DINO","Jan","1980-2019",19.85,0.0275,0.0075,0.035,0,0,42.9325
"1034",22,"DINO","Jan","2020-2059",10.685,0.0525,0.005,0.06,0,0.0125,44.52
"1035",22,"DINO","Jan","2060-2099",7.99,0.085,0.0225,0.11,0.45,0.62,48.9675
"1036",22,"FOBU","Jan","1980-2019",52.2625,0,0,0,0,0,166.11
"1037",22,"FOBU","Jan","2020-2059",43.49,0,0,0,0,0,155.4925
"1038",22,"FOBU","Jan","2060-2099",46.0425,0,0,0,0.2,0.0025,161.4075
"1039",22,"GOSP","Jan","1980-2019",27.5875,0.015,0.005,0.02,0.165,0.085,73.845
"1040",22,"GOSP","Jan","2020-2059",16.4475,0.06,0.005,0.0675,0.905,1.94,77.295
"1041",22,"GOSP","Jan","2060-2099",4.975,0.1375,0.0125,0.1525,0.6425,0.51,80.4125
"1042",22,"HOVE","Jan","1980-2019",11.355,0.095,0.05,0.14,0.0525,0,71.895
"1043",22,"HOVE","Jan","2020-2059",7.0475,0.1625,0.0475,0.205,0.2575,0.1525,78.09
"1044",22,"HOVE","Jan","2060-2099",3.2675,0.1825,0.105,0.29,0.5375,0.325,74.0225
"1045",22,"NABR","Jan","1980-2019",12.8775,0.0825,0.0225,0.1075,0.015,0.08,41.1525
"1046",22,"NABR","Jan","2020-2059",8.5,0.1575,0.0275,0.1825,0.445,0.5975,42
"1047",22,"NABR","Jan","2060-2099",4.2225,0.215,0.0675,0.2775,0.47,0.3825,41.485
"1048",22,"PISP","Jan","1980-2019",1.74,0.255,0.155,0.4025,0.1125,0.235,51.7175
"1049",22,"PISP","Jan","2020-2059",0.5775,0.3025,0.1275,0.43,1.255,0.75,53.5975
"1050",22,"PISP","Jan","2060-2099",0.3125,0.38,0.2,0.5725,1.3075,0.5675,52.06
"1051",22,"TICA","Jan","1980-2019",95.2875,0.0125,0,0.0125,0.14,0.6325,134.045
"1052",22,"TICA","Jan","2020-2059",92.3475,0,0,0,0.1975,0.94,130.0675
"1053",22,"TICA","Jan","2060-2099",71.55,0.0225,0.0025,0.025,1.0925,3.4925,135.5775
"1054",22,"ZION","Jan","1980-2019",16,0.1675,0.0325,0.2075,0.0575,0.93,39.2725
"1055",22,"ZION","Jan","2020-2059",7.03,0.2025,0.0225,0.23,1.525,1.885,39.2175
"1056",22,"ZION","Jan","2060-2099",2.4325,0.3025,0.0525,0.3575,2.1675,2.9875,38.3625
"1057",23,"ARCH","Jan","1980-2019",6.3475,0.1125,0.035,0.145,0.1725,0.375,13.3075
"1058",23,"ARCH","Jan","2020-2059",2.9725,0.205,0.0575,0.265,0.28,0.18,12.6175
"1059",23,"ARCH","Jan","2060-2099",1.4825,0.25,0.1125,0.365,0.275,0.72,11.29
"1060",23,"BLCA","Jan","1980-2019",28.275,0.0425,0.005,0.05,0.11,0.1925,82.1825
"1061",23,"BLCA","Jan","2020-2059",24.6875,0.025,0.0025,0.03,0.3925,0.4075,80.305
"1062",23,"BLCA","Jan","2060-2099",14.365,0.07,0.005,0.0775,0.175,0.4125,89.7125
"1063",23,"BRCA","Jan","1980-2019",33.3275,0.05,0.01,0.0675,0.0325,0.1975,45.47
"1064",23,"BRCA","Jan","2020-2059",30.38,0.0325,0.0025,0.04,0.365,1.26,47.6275
"1065",23,"BRCA","Jan","2060-2099",20.335,0.0475,0.0175,0.06,0.4,1.1475,48.5375
"1066",23,"CANY","Jan","1980-2019",3.765,0.1025,0.0575,0.165,0.075,0.3525,8.73
"1067",23,"CANY","Jan","2020-2059",1.8125,0.195,0.08,0.28,0.1625,0.0925,8.2025
"1068",23,"CANY","Jan","2060-2099",0.6975,0.215,0.16,0.385,0.275,0.7975,7.0425
"1069",23,"CARE","Jan","1980-2019",7.8725,0.07,0.0525,0.12,0,0,31.4525
"1070",23,"CARE","Jan","2020-2059",7.06,0.095,0.0725,0.1625,0.2625,0.47,33.7025
"1071",23,"CARE","Jan","2060-2099",3.6125,0.12,0.11,0.235,0.0875,0,32.85
"1072",23,"CEBR","Jan","1980-2019",195.8725,0,0,0,0.05,0.395,228.9975
"1073",23,"CEBR","Jan","2020-2059",234.6575,0,0,0,0.1575,0.1575,224.805
"1074",23,"CEBR","Jan","2060-2099",196.7275,0,0,0,0.19,0.19,226.6
"1075",23,"COLM","Jan","1980-2019",8.8725,0.1075,0.015,0.125,0.12,0.1775,48.4325
"1076",23,"COLM","Jan","2020-2059",2.1325,0.1625,0.03,0.195,0.31,0.225,48.475
"1077",23,"COLM","Jan","2060-2099",1.445,0.2275,0.05,0.28,0.185,0.605,49.295
"1078",23,"CURE","Jan","1980-2019",36.915,0,0,0,0,0,22.01
"1079",23,"CURE","Jan","2020-2059",40.7,0,0,0,0.0725,0,23.07
"1080",23,"CURE","Jan","2060-2099",36.3325,0,0,0,0.0925,0.0675,21.79
"1081",23,"DINO","Jan","1980-2019",20.2225,0.025,0.0075,0.035,0.0175,0,42.92
"1082",23,"DINO","Jan","2020-2059",10.475,0.035,0.01,0.0425,0.28,0.2225,45.14
"1083",23,"DINO","Jan","2060-2099",8.1525,0.065,0.025,0.0925,0.1025,0.255,48.9375
"1084",23,"FOBU","Jan","1980-2019",52.7275,0,0,0,0.0175,0,166.2275
"1085",23,"FOBU","Jan","2020-2059",43.965,0,0,0,0.145,0,155.64
"1086",23,"FOBU","Jan","2060-2099",46.365,0,0,0,0.03,0.1,161.6875
"1087",23,"GOSP","Jan","1980-2019",28.39,0.0225,0.0025,0.025,0.14,0.11,74.045
"1088",23,"GOSP","Jan","2020-2059",14.745,0.09,0.005,0.0925,1.325,3.525,77.2625
"1089",23,"GOSP","Jan","2060-2099",5.4,0.1275,0.0075,0.1325,0.4875,0.3675,80.715
"1090",23,"HOVE","Jan","1980-2019",11.23,0.095,0.05,0.1475,0.1825,0.0725,72.2975
"1091",23,"HOVE","Jan","2020-2059",7.065,0.1875,0.075,0.265,0.1975,0.1075,78.2625
"1092",23,"HOVE","Jan","2060-2099",3.0225,0.1975,0.1175,0.315,0.4725,0.0925,74.63
"1093",23,"NABR","Jan","1980-2019",12.94,0.095,0.0275,0.1275,0.255,0.425,41.205
"1094",23,"NABR","Jan","2020-2059",8.6325,0.18,0.0475,0.22,0.3525,0.425,41.955
"1095",23,"NABR","Jan","2060-2099",3.825,0.1975,0.0625,0.26,0.45,0.98,41.365
"1096",23,"PISP","Jan","1980-2019",1.6725,0.27,0.15,0.415,0.7525,0.29,52.1875
"1097",23,"PISP","Jan","2020-2059",0.66,0.365,0.15,0.52,0.585,0.3325,53.5575
"1098",23,"PISP","Jan","2060-2099",0.2925,0.3925,0.2075,0.595,0.7775,0.43,52.1675
"1099",23,"TICA","Jan","1980-2019",96.8975,0,0,0,0.55,0.9875,134.0525
"1100",23,"TICA","Jan","2020-2059",93.095,0,0,0,0.98,1.1425,130.8175
"1101",23,"TICA","Jan","2060-2099",71.42,0.035,0.0025,0.0375,0.9125,2.6875,135.5525
"1102",23,"ZION","Jan","1980-2019",16.1725,0.19,0.0325,0.2175,0.8525,1.025,39.535
"1103",23,"ZION","Jan","2020-2059",6.6525,0.2825,0.0325,0.3125,1.105,1.695,39.375
"1104",23,"ZION","Jan","2060-2099",2.7475,0.3,0.0525,0.355,1.2075,1.415,38.3175
"1105",24,"ARCH","Jan","1980-2019",6.5925,0.115,0.0375,0.15,0.0675,0.0525,13.2175
"1106",24,"ARCH","Jan","2020-2059",2.84,0.225,0.06,0.2925,0.2775,0.24,12.57
"1107",24,"ARCH","Jan","2060-2099",1.415,0.2525,0.1225,0.3625,0.2,0.365,11.1675
"1108",24,"BLCA","Jan","1980-2019",28.2975,0.05,0.0025,0.055,0.14,0.575,82.32
"1109",24,"BLCA","Jan","2020-2059",24.3575,0.045,0.005,0.05,0.485,0.485,81.16
"1110",24,"BLCA","Jan","2060-2099",14.36,0.05,0.005,0.0575,0.3,0.695,89.695
"1111",24,"BRCA","Jan","1980-2019",33.735,0.04,0.015,0.0575,0.1175,0.205,45.6225
"1112",24,"BRCA","Jan","2020-2059",30.9725,0.0275,0.005,0.0325,0.445,0.445,47.625
"1113",24,"BRCA","Jan","2060-2099",20.4875,0.04,0.0175,0.06,0.425,0.9175,48.615
"1114",24,"CANY","Jan","1980-2019",3.9325,0.115,0.0625,0.185,0.115,0.0775,8.6775
"1115",24,"CANY","Jan","2020-2059",1.65,0.1975,0.0875,0.285,0.18,0.1325,8.23
"1116",24,"CANY","Jan","2060-2099",0.72,0.245,0.1575,0.4125,0.2425,0.295,6.945
"1117",24,"CARE","Jan","1980-2019",8.0625,0.075,0.035,0.1125,0.03,0,31.57
"1118",24,"CARE","Jan","2020-2059",7.1275,0.08,0.0775,0.1525,0.725,0.6875,33.7425
"1119",24,"CARE","Jan","2060-2099",3.385,0.135,0.1125,0.245,0.085,0.0725,33.485
"1120",24,"CEBR","Jan","1980-2019",198.3275,0,0,0,0.1225,0.2,228.9975
"1121",24,"CEBR","Jan","2020-2059",237.855,0,0,0,0,0,224.805
"1122",24,"CEBR","Jan","2060-2099",199.9075,0,0,0,0.5525,0.3525,226.8875
"1123",24,"COLM","Jan","1980-2019",9.0075,0.115,0.02,0.1325,0.1125,0.04,48.655
"1124",24,"COLM","Jan","2020-2059",2.29,0.1575,0.045,0.2025,0.3625,0.2425,48.495
"1125",24,"COLM","Jan","2060-2099",1.405,0.19,0.0475,0.2375,0.315,0.295,49.2725
"1126",24,"CURE","Jan","1980-2019",37.52,0,0,0,0,0,22.01
"1127",24,"CURE","Jan","2020-2059",41.1175,0,0,0,0,0,23.07
"1128",24,"CURE","Jan","2060-2099",37.0325,0.01,0,0.01,0.05,0.1825,21.8425
"1129",24,"DINO","Jan","1980-2019",20.4,0.025,0.01,0.035,0.045,0.1,43
"1130",24,"DINO","Jan","2020-2059",9.8075,0.0475,0.015,0.0625,0.375,0.205,46.165
"1131",24,"DINO","Jan","2060-2099",8.3825,0.0675,0.0225,0.0925,0.1825,0.35,48.9225
"1132",24,"FOBU","Jan","1980-2019",53.3525,0,0,0,0,0,166.2275
"1133",24,"FOBU","Jan","2020-2059",44.4475,0,0,0,0.085,0,155.7225
"1134",24,"FOBU","Jan","2060-2099",47.095,0,0,0,0.0225,0.005,161.875
"1135",24,"GOSP","Jan","1980-2019",29.1875,0.0225,0.0025,0.025,0.1825,0.1475,74.1675
"1136",24,"GOSP","Jan","2020-2059",12.975,0.085,0.0075,0.0925,1.0275,2.62,77.6475
"1137",24,"GOSP","Jan","2060-2099",5.0775,0.1225,0.005,0.135,0.8375,1.005,81.1725
"1138",24,"HOVE","Jan","1980-2019",11.86,0.12,0.0475,0.17,0.2625,0,72.4775
"1139",24,"HOVE","Jan","2020-2059",6.8675,0.1725,0.07,0.2475,0.235,0.175,78.48
"1140",24,"HOVE","Jan","2060-2099",3.075,0.275,0.1,0.3775,0.625,0.01,75.4225
"1141",24,"NABR","Jan","1980-2019",13.1975,0.1225,0.0375,0.1575,0.1075,0.2525,41.1775
"1142",24,"NABR","Jan","2020-2059",8.47,0.1625,0.06,0.22,0.2425,0.4075,41.9875
"1143",24,"NABR","Jan","2060-2099",3.2525,0.2425,0.0625,0.3,0.4675,1.1825,41.48
"1144",24,"PISP","Jan","1980-2019",1.515,0.2975,0.1675,0.4675,0.77,0.495,52.5575
"1145",24,"PISP","Jan","2020-2059",0.595,0.31,0.1775,0.4875,0.8425,0.67,53.615
"1146",24,"PISP","Jan","2060-2099",0.295,0.3775,0.2025,0.5875,1.115,0.4975,52.535
"1147",24,"TICA","Jan","1980-2019",98.0125,0,0,0,0.57,1.0925,134.055
"1148",24,"TICA","Jan","2020-2059",92.8,0.0175,0,0.0175,2.03,2.545,131.37
"1149",24,"TICA","Jan","2060-2099",73.0825,0.03,0,0.0325,0.93,1.7525,135.5625
"1150",24,"ZION","Jan","1980-2019",15.5875,0.19,0.0375,0.2275,1.16,1.81,39.745
"1151",24,"ZION","Jan","2020-2059",7.125,0.23,0.0375,0.2625,1.525,1.7525,39.25
"1152",24,"ZION","Jan","2060-2099",3.2275,0.37,0.06,0.44,1.49,1.735,38.2975
"1153",25,"ARCH","Jan","1980-2019",6.4325,0.1475,0.03,0.1775,0.3325,0.5675,13.205
"1154",25,"ARCH","Jan","2020-2059",2.86,0.2025,0.075,0.275,0.3475,0.2625,12.51
"1155",25,"ARCH","Jan","2060-2099",1.5425,0.2275,0.1175,0.3575,0.32,0.2325,11.09
"1156",25,"BLCA","Jan","1980-2019",28.485,0.06,0.0025,0.065,0.36,0.55,82.7
"1157",25,"BLCA","Jan","2020-2059",24.7225,0.0425,0.005,0.05,0.4425,0.1375,82.0425
"1158",25,"BLCA","Jan","2060-2099",15.1425,0.0425,0.005,0.045,0.4575,0.6225,89.8875
"1159",25,"BRCA","Jan","1980-2019",34.195,0.0575,0.0025,0.0625,0.14,0.435,45.87
"1160",25,"BRCA","Jan","2020-2059",31.365,0.0425,0.005,0.0475,0.09,0.335,47.615
"1161",25,"BRCA","Jan","2060-2099",20.89,0.0575,0.02,0.08,0.68,0.945,48.6125
"1162",25,"CANY","Jan","1980-2019",3.85,0.18,0.0525,0.235,0.2,0.205,8.69
"1163",25,"CANY","Jan","2020-2059",1.7175,0.2175,0.0925,0.32,0.2575,0.1975,8.07
"1164",25,"CANY","Jan","2060-2099",0.9,0.21,0.1725,0.38,0.2975,0.1425,6.915
"1165",25,"CARE","Jan","1980-2019",8.2125,0.09,0.04,0.13,0.0575,0,31.8775
"1166",25,"CARE","Jan","2020-2059",6.8125,0.0875,0.09,0.175,0.115,0.1025,34.065
"1167",25,"CARE","Jan","2060-2099",3.2675,0.145,0.1225,0.26,0.5225,0.1775,34.0575
"1168",25,"CEBR","Jan","1980-2019",201.26,0,0,0,0,0.3325,229.1775
"1169",25,"CEBR","Jan","2020-2059",240.5075,0,0,0,0,0,224.81
"1170",25,"CEBR","Jan","2060-2099",203.22,0,0,0,0.25,0.4225,226.93
"1171",25,"COLM","Jan","1980-2019",8.5525,0.1025,0.01,0.1225,0.3075,0.4675,49.0525
"1172",25,"COLM","Jan","2020-2059",2.2875,0.145,0.0475,0.195,0.5225,0.35,48.68
"1173",25,"COLM","Jan","2060-2099",1.1,0.2,0.0425,0.24,0.6175,0.805,49.475
"1174",25,"CURE","Jan","1980-2019",38.375,0,0,0,0,0,22.0375
"1175",25,"CURE","Jan","2020-2059",41.7175,0,0,0,0.035,0.035,23.0725
"1176",25,"CURE","Jan","2060-2099",37.805,0,0,0,0,0.0325,21.8425
"1177",25,"DINO","Jan","1980-2019",20.9,0.0375,0.0025,0.0375,0.1775,0.02,43.235
"1178",25,"DINO","Jan","2020-2059",9.9025,0.0525,0.0175,0.0675,0.2625,0.3325,46.265
"1179",25,"DINO","Jan","2060-2099",9.0875,0.05,0.015,0.0675,0.1625,0.125,49.06
"1180",25,"FOBU","Jan","1980-2019",53.96,0,0,0,0,0,166.2575
"1181",25,"FOBU","Jan","2020-2059",44.9125,0,0,0,0.0625,0,155.8075
"1182",25,"FOBU","Jan","2060-2099",47.6175,0,0,0,0,0,162.3075
"1183",25,"GOSP","Jan","1980-2019",29.535,0.0425,0.0025,0.045,0.43,0.2575,74.4625
"1184",25,"GOSP","Jan","2020-2059",11.64,0.0675,0.0075,0.075,0.8375,2.6725,77.9875
"1185",25,"GOSP","Jan","2060-2099",4.93,0.1425,0.0075,0.1525,1.2825,1.0475,81.865
"1186",25,"HOVE","Jan","1980-2019",11.8175,0.155,0.04,0.195,0.36,0,73.0225
"1187",25,"HOVE","Jan","2020-2059",6.72,0.165,0.08,0.255,0.35,0.2,78.6675
"1188",25,"HOVE","Jan","2060-2099",3.215,0.2175,0.1175,0.34,0.7225,0.0775,75.985
"1189",25,"NABR","Jan","1980-2019",13.275,0.15,0.025,0.1775,0.2175,0.1125,41.45
"1190",25,"NABR","Jan","2020-2059",8.47,0.1775,0.05,0.2325,0.43,0.385,42.0075
"1191",25,"NABR","Jan","2060-2099",3.19,0.2225,0.0775,0.31,0.775,0.6175,41.8525
"1192",25,"PISP","Jan","1980-2019",1.3425,0.365,0.1575,0.5225,0.6125,0.505,52.5975
"1193",25,"PISP","Jan","2020-2059",0.515,0.3175,0.1925,0.505,0.9375,0.91,53.4325
"1194",25,"PISP","Jan","2060-2099",0.4675,0.3525,0.21,0.56,1.4225,1.005,52.6575
"1195",25,"TICA","Jan","1980-2019",99.15,0.025,0,0.025,1.0825,1.545,134.05
"1196",25,"TICA","Jan","2020-2059",94.265,0.005,0,0.005,0.79,1.0425,131.4675
"1197",25,"TICA","Jan","2060-2099",74.4925,0.0375,0,0.0375,0.77,2.06,135.525
"1198",25,"ZION","Jan","1980-2019",14.3625,0.2225,0.03,0.255,1.695,2.76,40.1075
"1199",25,"ZION","Jan","2020-2059",7.17,0.27,0.045,0.3075,1.3675,1.8675,39.075
"1200",25,"ZION","Jan","2060-2099",3.7925,0.3125,0.0575,0.38,2.115,2.3975,38.135
"1201",26,"ARCH","Jan","1980-2019",6.4675,0.135,0.03,0.1675,0.4475,0.6325,13.2275
"1202",26,"ARCH","Jan","2020-2059",3.2125,0.175,0.06,0.2275,0.3925,0.355,12.4
"1203",26,"ARCH","Jan","2060-2099",1.56,0.2725,0.1125,0.38,0.29,0.3525,11.055
"1204",26,"BLCA","Jan","1980-2019",28.7575,0.0625,0,0.07,0.5375,0.2475,83.375
"1205",26,"BLCA","Jan","2020-2059",25.155,0.05,0.005,0.0575,0.22,0.3475,82.44
"1206",26,"BLCA","Jan","2060-2099",15.82,0.0575,0.005,0.06,0.1825,0.7475,90.095
"1207",26,"BRCA","Jan","1980-2019",34.5475,0.0475,0.005,0.05,0.345,0.6575,46.1075
"1208",26,"BRCA","Jan","2020-2059",32.9225,0.02,0.005,0.03,0.0375,0.115,47.7875
"1209",26,"BRCA","Jan","2060-2099",21.4675,0.035,0.01,0.045,0.7525,1.1375,48.68
"1210",26,"CANY","Jan","1980-2019",4.0325,0.175,0.06,0.2325,0.2775,0.2125,8.665
"1211",26,"CANY","Jan","2020-2059",1.995,0.1725,0.0925,0.265,0.22,0.1875,7.935
"1212",26,"CANY","Jan","2060-2099",0.8225,0.2575,0.145,0.405,0.305,0.33,7.04
"1213",26,"CARE","Jan","1980-2019",8.2625,0.0875,0.0425,0.13,0.1275,0,32.255
"1214",26,"CARE","Jan","2020-2059",7.53,0.095,0.075,0.1625,0.1575,0.0975,34.1125
"1215",26,"CARE","Jan","2060-2099",3.5275,0.085,0.1,0.1875,0.425,0.1575,34.4275
"1216",26,"CEBR","Jan","1980-2019",205.515,0,0,0,0.01,0.325,229.1775
"1217",26,"CEBR","Jan","2020-2059",245.32,0,0,0,0.08,0,224.89
"1218",26,"CEBR","Jan","2060-2099",208.54,0,0,0,0.2825,0.4725,227.0375
"1219",26,"COLM","Jan","1980-2019",7.8575,0.115,0.0075,0.1225,0.5525,0.5375,49.7175
"1220",26,"COLM","Jan","2020-2059",2.21,0.1625,0.0425,0.2075,0.4425,0.24,48.9775
"1221",26,"COLM","Jan","2060-2099",1.14,0.185,0.04,0.2275,0.345,0.42,49.5125
"1222",26,"CURE","Jan","1980-2019",38.9475,0,0,0,0,0,22.0375
"1223",26,"CURE","Jan","2020-2059",42.6375,0,0,0,0,0,23.085
"1224",26,"CURE","Jan","2060-2099",38.4225,0,0,0,0,0,21.885
"1225",26,"DINO","Jan","1980-2019",20.755,0.02,0,0.02,0.1275,0.3075,43.3475
"1226",26,"DINO","Jan","2020-2059",10.345,0.04,0.0125,0.055,0.155,0.1075,46.31
"1227",26,"DINO","Jan","2060-2099",9.1775,0.0675,0.0175,0.0875,0.13,0.495,49.075
"1228",26,"FOBU","Jan","1980-2019",53.995,0.0125,0,0.0125,0,0,166.5125
"1229",26,"FOBU","Jan","2020-2059",45.5475,0,0,0,0,0,155.92
"1230",26,"FOBU","Jan","2060-2099",47.8575,0,0,0,0,0,162.71
"1231",26,"GOSP","Jan","1980-2019",29.3325,0.0625,0.0025,0.065,0.4375,0.585,74.5925
"1232",26,"GOSP","Jan","2020-2059",10.5725,0.1025,0.0075,0.11,1.1075,2.275,78.2725
"1233",26,"GOSP","Jan","2060-2099",5.3425,0.1325,0.005,0.1375,1.5125,1.5375,81.9975
"1234",26,"HOVE","Jan","1980-2019",12.21,0.1175,0.0475,0.1625,1.0175,0.0825,73.9625
"1235",26,"HOVE","Jan","2020-2059",7.3625,0.1375,0.095,0.2275,0.28,0.065,78.84
"1236",26,"HOVE","Jan","2060-2099",3.3425,0.145,0.1075,0.2525,0.665,0.375,76.52
"1237",26,"NABR","Jan","1980-2019",13.35,0.125,0.02,0.145,1.095,0.65,42.315
"1238",26,"NABR","Jan","2020-2059",9.13,0.1625,0.055,0.2175,0.14,0.1275,41.86
"1239",26,"NABR","Jan","2060-2099",3.1775,0.175,0.0775,0.2575,0.7675,0.9675,41.935
"1240",26,"PISP","Jan","1980-2019",1.1675,0.3275,0.12,0.445,1.6475,0.57,53.7425
"1241",26,"PISP","Jan","2020-2059",1.1775,0.305,0.1925,0.5,0.945,0.7425,53.345
"1242",26,"PISP","Jan","2060-2099",0.42,0.45,0.15,0.6,1.8725,1.505,52.8825
"1243",26,"TICA","Jan","1980-2019",99.865,0.03,0,0.03,0.3525,0.785,134.02
"1244",26,"TICA","Jan","2020-2059",96.315,0.0075,0,0.0075,0.375,0.565,131.5875
"1245",26,"TICA","Jan","2060-2099",74.9925,0.0375,0,0.04,1.0725,2.4,135.6425
"1246",26,"ZION","Jan","1980-2019",13.195,0.195,0.0175,0.2125,1.9025,3.785,40.62
"1247",26,"ZION","Jan","2020-2059",9.29,0.2325,0.0375,0.2725,1.2125,1.3025,39.1425
"1248",26,"ZION","Jan","2060-2099",4.8825,0.3025,0.015,0.3275,3.1925,2.7575,38.68
"1249",27,"ARCH","Jan","1980-2019",6.6475,0.1475,0.0375,0.1825,0.4425,0.4975,13.3575
"1250",27,"ARCH","Jan","2020-2059",3.355,0.18,0.08,0.2575,0.2025,0.1375,12.305
"1251",27,"ARCH","Jan","2060-2099",1.1875,0.245,0.0975,0.3625,0.83,0.86,11.425
"1252",27,"BLCA","Jan","1980-2019",29.8275,0.06,0,0.065,0.1275,0.1375,83.4625
"1253",27,"BLCA","Jan","2020-2059",25.875,0.04,0.0025,0.0475,0.14,0.3225,82.52
"1254",27,"BLCA","Jan","2060-2099",16.21,0.0875,0.0075,0.0925,0.5375,0.595,90.35
"1255",27,"BRCA","Jan","1980-2019",35.3575,0.04,0.005,0.045,0.15,0.48,46.135
"1256",27,"BRCA","Jan","2020-2059",33.27,0.02,0,0.0225,0.015,0.195,47.8225
"1257",27,"BRCA","Jan","2060-2099",22.82,0.0475,0.01,0.055,0.575,0.69,49.07
"1258",27,"CANY","Jan","1980-2019",4.2525,0.1425,0.065,0.2125,0.3125,0.33,8.705
"1259",27,"CANY","Jan","2020-2059",2.12,0.165,0.1175,0.2825,0.145,0.125,7.8275
"1260",27,"CANY","Jan","2060-2099",0.825,0.2275,0.1325,0.375,0.665,0.465,7.2975
"1261",27,"CARE","Jan","1980-2019",8.625,0.0725,0.055,0.12,0.25,0.045,32.6475
"1262",27,"CARE","Jan","2020-2059",7.4775,0.09,0.0725,0.17,0.1175,0.235,34.0675
"1263",27,"CARE","Jan","2060-2099",4.0775,0.1425,0.09,0.2325,0.38,0.2125,35.0125
"1264",27,"CEBR","Jan","1980-2019",209.14,0,0,0,0.0275,0.405,229.355
"1265",27,"CEBR","Jan","2020-2059",247.6225,0,0,0,0.0025,0,224.91
"1266",27,"CEBR","Jan","2060-2099",216.47,0,0,0,0,0.0875,227.0375
"1267",27,"COLM","Jan","1980-2019",7.7475,0.1425,0.0175,0.1575,0.3025,0.2675,50.155
"1268",27,"COLM","Jan","2020-2059",2.3625,0.1175,0.0275,0.155,0.4625,0.1725,49.3075
"1269",27,"COLM","Jan","2060-2099",0.8575,0.2225,0.05,0.265,0.4725,0.2625,49.9175
"1270",27,"CURE","Jan","1980-2019",39.59,0,0,0,0,0.0225,22.0375
"1271",27,"CURE","Jan","2020-2059",43.2925,0,0,0,0,0,23.085
"1272",27,"CURE","Jan","2060-2099",39.57,0,0,0,0.17,0,22.1675
"1273",27,"DINO","Jan","1980-2019",21.165,0.01,0,0.0125,0.02,0.07,43.46
"1274",27,"DINO","Jan","2020-2059",10.68,0.0325,0.01,0.0425,0.1625,0.09,46.4
"1275",27,"DINO","Jan","2060-2099",9.1625,0.105,0.015,0.1225,0.13,0.21,49.265
"1276",27,"FOBU","Jan","1980-2019",54.415,0,0,0,0.0475,0,166.9725
"1277",27,"FOBU","Jan","2020-2059",46.315,0,0,0,0.06,0,155.98
"1278",27,"FOBU","Jan","2060-2099",48.0575,0.02,0,0.02,0.0575,0,163.075
"1279",27,"GOSP","Jan","1980-2019",29.7575,0.05,0.0025,0.06,0.45,0.3775,74.905
"1280",27,"GOSP","Jan","2020-2059",10.4925,0.0825,0.0075,0.09,1.1675,1.8325,78.31
"1281",27,"GOSP","Jan","2060-2099",5.5325,0.0925,0.0025,0.0975,1.2675,1.335,82.4875
"1282",27,"HOVE","Jan","1980-2019",11.84,0.13,0.0525,0.1775,0.4275,0.2725,74.8825
"1283",27,"HOVE","Jan","2020-2059",7.6125,0.14,0.1075,0.2525,0.355,0.2225,78.945
"1284",27,"HOVE","Jan","2060-2099",2.885,0.2,0.1025,0.31,1.345,0.6,77.9125
"1285",27,"NABR","Jan","1980-2019",13.42,0.1075,0.02,0.1275,0.4975,1.0175,42.3025
"1286",27,"NABR","Jan","2020-2059",9.435,0.1625,0.06,0.225,0.3475,0.3625,41.7625
"1287",27,"NABR","Jan","2060-2099",3.1625,0.235,0.0625,0.3125,1.21,1.2375,42.2625
"1288",27,"PISP","Jan","1980-2019",1.4,0.3125,0.135,0.4475,0.8575,0.62,53.7875
"1289",27,"PISP","Jan","2020-2059",0.7575,0.345,0.17,0.5225,0.795,0.935,53.3175
"1290",27,"PISP","Jan","2060-2099",0.28,0.43,0.145,0.5725,2.4025,1.3175,53.785
"1291",27,"TICA","Jan","1980-2019",100.7125,0.0325,0,0.0325,0.4825,1.065,134.0475
"1292",27,"TICA","Jan","2020-2059",97.88,0.02,0,0.02,0.855,0.8675,131.9
"1293",27,"TICA","Jan","2060-2099",74.9675,0.0375,0,0.04,0.785,2.17,135.6725
"1294",27,"ZION","Jan","1980-2019",13.095,0.1925,0.0175,0.21,1.2325,2.9425,40.57
"1295",27,"ZION","Jan","2020-2059",9.1,0.2775,0.0375,0.32,1.0875,1.52,39.1075
"1296",27,"ZION","Jan","2060-2099",5.115,0.2275,0.025,0.255,4.375,3.9475,39.5075
"1297",28,"ARCH","Jan","1980-2019",6.415,0.1025,0.015,0.125,0.2275,0.3175,13.65
"1298",28,"ARCH","Jan","2020-2059",3.21,0.2175,0.075,0.3,0.2775,0.3875,12.2675
"1299",28,"ARCH","Jan","2060-2099",0.9075,0.2225,0.09,0.3075,1.15,1.18,11.645
"1300",28,"BLCA","Jan","1980-2019",30.335,0.0425,0,0.0425,0.1675,0.0975,83.725
"1301",28,"BLCA","Jan","2020-2059",26.1325,0.045,0.005,0.0525,0.1975,0.675,82.675
"1302",28,"BLCA","Jan","2060-2099",16.235,0.0475,0.005,0.0575,0.7425,0.7025,90.6225
"1303",28,"BRCA","Jan","1980-2019",35.4375,0.06,0.005,0.065,0,0.5225,46.21
"1304",28,"BRCA","Jan","2020-2059",32.8725,0.0275,0.005,0.035,0.26,1.02,48.1975
"1305",28,"BRCA","Jan","2060-2099",23.7,0.025,0.01,0.035,0.97,1.225,49.7175
