"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"272",6,"GOSP","Jan","2020-2059",4.9375,0.1575,0.0125,0.1775,0.725,0.935,76.3775
"273",6,"GOSP","Jan","2060-2099",0.4425,0.2675,0.035,0.3,1.7175,0.7675,72
"274",6,"HOVE","Jan","1980-2019",11.7525,0.0525,0.0325,0.0825,0.5625,0,62.365
"275",6,"HOVE","Jan","2020-2059",2.815,0.1275,0.1275,0.2675,0.4975,0,60.6775
"276",6,"HOVE","Jan","2060-2099",0.37,0.3175,0.2175,0.5375,1.34,0,48.025
"277",6,"NABR","Jan","1980-2019",12.4725,0.085,0.015,0.1075,0.18,0.19,38.455
"278",6,"NABR","Jan","2020-2059",1.8525,0.2075,0.0775,0.29,0.63,0.3525,38.545
"279",6,"NABR","Jan","2060-2099",0.285,0.3625,0.1625,0.525,1.1525,0.785,33.005
"280",6,"PISP","Jan","1980-2019",2.73,0.16,0.14,0.295,1.1025,0.125,45.9425
"281",6,"PISP","Jan","2020-2059",0.3425,0.295,0.265,0.5575,1.155,0,38.885
"282",6,"PISP","Jan","2060-2099",0.015,0.38,0.38,0.765,1.285,0,29.54
"283",6,"TICA","Jan","1980-2019",71.3875,0,0,0,0.215,0.78,129.765
"284",6,"TICA","Jan","2020-2059",56.355,0.04,0,0.04,0.95,1.6275,127.7825
"285",6,"TICA","Jan","2060-2099",23.33,0.0925,0.0025,0.095,3.45,3.855,135.3325
"286",6,"ZION","Jan","1980-2019",13.3075,0.1775,0.02,0.2,1.0825,1.455,38.9075
"287",6,"ZION","Jan","2020-2059",1.765,0.3375,0.0675,0.4025,1.8425,1.435,36.555
"288",6,"ZION","Jan","2060-2099",0.055,0.5,0.1275,0.6225,2.4425,2.1425,34.835
"289",7,"ARCH","Jan","1980-2019",9.09,0.0825,0.0175,0.1,0.1775,0.4275,13.0725
"290",7,"ARCH","Jan","2020-2059",1.47,0.1575,0.0525,0.21,0.5125,0.5625,11.7225
"291",7,"ARCH","Jan","2060-2099",0.6175,0.3225,0.1525,0.4825,0.65,0.35,10.59
"292",7,"BLCA","Jan","1980-2019",24.0275,0.02,0,0.02,0.0175,0.225,77.495
"293",7,"BLCA","Jan","2020-2059",10.3325,0.0525,0.0075,0.0575,0.4175,0.45,82.68
"294",7,"BLCA","Jan","2060-2099",1.2125,0.185,0.0925,0.285,1.06,0.1325,65.1975
"295",7,"BRCA","Jan","1980-2019",25.0625,0.0775,0.0025,0.08,0,0.155,43.37
"296",7,"BRCA","Jan","2020-2059",10.66,0.1075,0.015,0.125,0.7875,1.11,46.3725
"297",7,"BRCA","Jan","2060-2099",2.8275,0.2125,0.085,0.2925,0.665,0.64,42.9625
"298",7,"CANY","Jan","1980-2019",5.865,0.0625,0.03,0.0925,0.2,0.2025,8.5125
"299",7,"CANY","Jan","2020-2059",0.8525,0.1875,0.1175,0.305,0.5325,0.525,7.3975
"300",7,"CANY","Jan","2060-2099",0.23,0.23,0.16,0.38,0.2225,0.0675,6.96
"301",7,"CARE","Jan","1980-2019",6.315,0.065,0.04,0.105,0.015,0,28.6875
"302",7,"CARE","Jan","2020-2059",3.135,0.1225,0.095,0.2175,0.3025,0,27.5275
"303",7,"CARE","Jan","2060-2099",0.7975,0.1325,0.16,0.28,0.115,0,28.4375
"304",7,"CEBR","Jan","1980-2019",157.59,0,0,0,0,0.3875,226.7875
"305",7,"CEBR","Jan","2020-2059",107.1925,0.0075,0.0025,0.01,0.7775,1.14,228.66
"306",7,"CEBR","Jan","2060-2099",42.73,0.04,0.0075,0.0475,0.9725,2.3375,225.5775
"307",7,"COLM","Jan","1980-2019",10.085,0.075,0.01,0.0825,0.0925,0.0225,44.9525
"308",7,"COLM","Jan","2020-2059",2.0475,0.1025,0.0425,0.1425,0.5225,0.1325,44.8575
"309",7,"COLM","Jan","2060-2099",0.865,0.2675,0.1425,0.4125,0.7325,0.1,35.9175
"310",7,"CURE","Jan","1980-2019",28.845,0,0,0,0,0,21.98
"311",7,"CURE","Jan","2020-2059",24.8325,0,0,0,0,0,22.29
"312",7,"CURE","Jan","2060-2099",15.5875,0.02,0.0075,0.03,0.14,0.0775,20.215
"313",7,"DINO","Jan","1980-2019",15.01,0.0275,0.0025,0.03,0,0.03,41.0575
"314",7,"DINO","Jan","2020-2059",6.425,0.075,0.025,0.1025,0.6825,0.6875,42.395
"315",7,"DINO","Jan","2060-2099",4.085,0.0825,0.0175,0.105,0.3625,0.2725,47.005
"316",7,"FOBU","Jan","1980-2019",40.875,0,0,0,0.0175,0,165.275
"317",7,"FOBU","Jan","2020-2059",32.235,0.005,0.0025,0.0075,0.195,0,139.2125
"318",7,"FOBU","Jan","2060-2099",8.5125,0.0475,0.025,0.0725,0.8925,0,132.675
"319",7,"GOSP","Jan","1980-2019",22.0225,0.02,0,0.0225,0.0525,0.0525,66.94
"320",7,"GOSP","Jan","2020-2059",4.405,0.15,0.015,0.1675,1.355,1.285,77.0375
"321",7,"GOSP","Jan","2060-2099",1.02,0.305,0.05,0.36,1.9825,0.895,72.9275
"322",7,"HOVE","Jan","1980-2019",12.05,0.0625,0.035,0.095,0.685,0,63.275
"323",7,"HOVE","Jan","2020-2059",3.085,0.1275,0.105,0.23,1.0875,0.0475,61.9175
"324",7,"HOVE","Jan","2060-2099",0.65,0.2425,0.235,0.4825,0.81,0.0025,48.685
"325",7,"NABR","Jan","1980-2019",13.0525,0.11,0.02,0.1325,0.15,0.1675,38.6475
"326",7,"NABR","Jan","2020-2059",2.3775,0.21,0.07,0.275,1.055,0.63,39.0325
"327",7,"NABR","Jan","2060-2099",0.605,0.29,0.155,0.4425,0.8025,0.505,33.14
"328",7,"PISP","Jan","1980-2019",2.4025,0.16,0.155,0.3275,0.6925,0.505,46.57
"329",7,"PISP","Jan","2020-2059",0.4075,0.395,0.2025,0.59,1.655,0.32,39.885
"330",7,"PISP","Jan","2060-2099",0.0475,0.365,0.3875,0.755,1.4875,0,30.6475
"331",7,"TICA","Jan","1980-2019",72.425,0,0,0,0.1125,1.075,129.84
"332",7,"TICA","Jan","2020-2059",58.7025,0.0525,0,0.0525,2.435,2.765,128.395
"333",7,"TICA","Jan","2060-2099",23.835,0.0625,0.0025,0.065,2.48,3.0725,135.4975
"334",7,"ZION","Jan","1980-2019",13.3875,0.1975,0.03,0.225,0.6475,1.205,38.7325
"335",7,"ZION","Jan","2020-2059",1.6825,0.31,0.06,0.3625,2.8525,2.475,36.99
"336",7,"ZION","Jan","2060-2099",0.4025,0.4525,0.135,0.58,2.365,1.68,35.08
"337",8,"ARCH","Jan","1980-2019",8.855,0.075,0.015,0.09,0.29,0.5075,13.0875
"338",8,"ARCH","Jan","2020-2059",1.77,0.18,0.0475,0.225,0.355,0.2325,11.775
"339",8,"ARCH","Jan","2060-2099",0.63,0.335,0.1375,0.47,0.3875,0.375,10.4725
"340",8,"BLCA","Jan","1980-2019",24.22,0.03,0,0.03,0.1225,0.08,77.875
"341",8,"BLCA","Jan","2020-2059",10.865,0.045,0.0075,0.0575,1.0375,0.985,82.735
"342",8,"BLCA","Jan","2060-2099",1.17,0.2025,0.0725,0.2875,0.81,0.295,65.6475
"343",8,"BRCA","Jan","1980-2019",24.9725,0.05,0.0125,0.06,0.0525,0.3575,43.82
"344",8,"BRCA","Jan","2020-2059",10.5775,0.1075,0.02,0.1275,0.5575,1.1275,46.465
"345",8,"BRCA","Jan","2060-2099",3.545,0.185,0.0675,0.2575,0.495,0.13,43.2425
"346",8,"CANY","Jan","1980-2019",5.6775,0.0525,0.035,0.0875,0.14,0.3425,8.535
"347",8,"CANY","Jan","2020-2059",0.875,0.1975,0.11,0.3175,0.5675,0.6975,7.395
"348",8,"CANY","Jan","2060-2099",0.2725,0.2875,0.1275,0.4125,0.225,0.0525,6.92
"349",8,"CARE","Jan","1980-2019",6.0025,0.05,0.05,0.105,0,0,29.085
"350",8,"CARE","Jan","2020-2059",3.285,0.125,0.09,0.215,0.3,0,28.09
"351",8,"CARE","Jan","2060-2099",0.965,0.15,0.12,0.2725,0.17,0.0025,28.555
"352",8,"CEBR","Jan","1980-2019",158.6425,0,0,0,0.0625,0.3675,227.2875
"353",8,"CEBR","Jan","2020-2059",109.7275,0.0075,0.0025,0.0075,0.885,1.2575,228.9475
"354",8,"CEBR","Jan","2060-2099",45.0175,0.01,0,0.01,0.6,1.47,225.895
"355",8,"COLM","Jan","1980-2019",10.0025,0.07,0.015,0.08,0.2425,0.2925,45.0325
"356",8,"COLM","Jan","2020-2059",2.39,0.1625,0.03,0.195,0.485,0.105,45.2175
"357",8,"COLM","Jan","2060-2099",0.9325,0.245,0.1425,0.395,0.5475,0.0075,36.415
"358",8,"CURE","Jan","1980-2019",29.6525,0,0,0,0,0,21.98
"359",8,"CURE","Jan","2020-2059",26.0775,0,0,0,0,0,22.29
"360",8,"CURE","Jan","2060-2099",16.4625,0.0025,0.005,0.0075,0.04,0.115,20.22
"361",8,"DINO","Jan","1980-2019",15.3525,0.01,0.0025,0.015,0,0,41.2425
"362",8,"DINO","Jan","2020-2059",6.345,0.0775,0.02,0.0975,0.675,0.4725,42.8775
"363",8,"DINO","Jan","2060-2099",3.9825,0.095,0.0125,0.11,0.1775,0.3025,47.235
"364",8,"FOBU","Jan","1980-2019",41.6275,0,0,0,0.0075,0,165.43
"365",8,"FOBU","Jan","2020-2059",32.095,0,0,0,0.1725,0,139.9
"366",8,"FOBU","Jan","2060-2099",8.6575,0.035,0.025,0.0575,0.7375,0,133.9575
"367",8,"GOSP","Jan","1980-2019",22.835,0.03,0.0025,0.0325,0.225,0.31,67.46
"368",8,"GOSP","Jan","2020-2059",3.9725,0.1875,0.02,0.2125,0.965,1.235,77.3475
"369",8,"GOSP","Jan","2060-2099",0.6425,0.2325,0.05,0.2825,1.8775,1.625,73.56
"370",8,"HOVE","Jan","1980-2019",11.835,0.05,0.055,0.0975,0.6275,0.085,64.285
"371",8,"HOVE","Jan","2020-2059",3.3775,0.14,0.1,0.2425,0.795,0.2575,62.695
"372",8,"HOVE","Jan","2060-2099",0.6975,0.24,0.255,0.49,0.7425,0,49.355
"373",8,"NABR","Jan","1980-2019",13.0975,0.095,0.04,0.14,0.2525,0.295,39.005
"374",8,"NABR","Jan","2020-2059",2.4425,0.175,0.0675,0.25,0.8525,0.85,39.28
"375",8,"NABR","Jan","2060-2099",0.85,0.32,0.1675,0.4775,0.895,0.44,33.375
"376",8,"PISP","Jan","1980-2019",2.1,0.2,0.1425,0.34,0.8225,0.7675,46.81
"377",8,"PISP","Jan","2020-2059",0.5775,0.315,0.2025,0.5225,1.14,0.035,40.6675
"378",8,"PISP","Jan","2060-2099",0.01,0.3575,0.385,0.7375,1.255,0,31.59
"379",8,"TICA","Jan","1980-2019",74.04,0.0125,0,0.0125,0.5525,1.145,129.94
"380",8,"TICA","Jan","2020-2059",58.09,0.055,0.0025,0.055,2.055,4.3725,128.7325
"381",8,"TICA","Jan","2060-2099",23.42,0.1025,0,0.105,1.6675,3.31,135.53
"382",8,"ZION","Jan","1980-2019",12.27,0.1925,0.0175,0.2125,0.99,2.1175,38.965
"383",8,"ZION","Jan","2020-2059",1.895,0.2775,0.0475,0.3275,2.035,1.5225,37.4475
"384",8,"ZION","Jan","2060-2099",0.3175,0.4275,0.1025,0.5225,2.2275,1.855,35.18
"385",9,"ARCH","Jan","1980-2019",8.375,0.1,0.02,0.1225,0.1775,0.6125,13.15
"386",9,"ARCH","Jan","2020-2059",1.3725,0.2575,0.04,0.295,0.5075,0.42,12.0675
"387",9,"ARCH","Jan","2060-2099",0.5975,0.3275,0.1675,0.5,0.4575,0.3875,10.4625
"388",9,"BLCA","Jan","1980-2019",24.585,0.0125,0,0.0125,0.2125,0.155,78.365
"389",9,"BLCA","Jan","2020-2059",10.82,0.04,0.0075,0.0475,0.845,1.38,82.79
"390",9,"BLCA","Jan","2060-2099",1.115,0.2775,0.065,0.3475,0.9175,0,66.6125
"391",9,"BRCA","Jan","1980-2019",25.69,0.0475,0.02,0.0675,0.1375,0.045,44.045
"392",9,"BRCA","Jan","2020-2059",10.3925,0.0925,0.015,0.1075,0.81,1.0175,46.9175
"393",9,"BRCA","Jan","2060-2099",3.66,0.2275,0.0675,0.2875,0.52,0.2975,43.33
"394",9,"CANY","Jan","1980-2019",5.2075,0.06,0.0325,0.095,0.1625,0.4825,8.725
"395",9,"CANY","Jan","2020-2059",1.105,0.1975,0.115,0.305,0.6275,0.665,7.335
"396",9,"CANY","Jan","2060-2099",0.2925,0.255,0.1525,0.4075,0.175,0.0125,6.965
"397",9,"CARE","Jan","1980-2019",5.64,0.0375,0.0525,0.0925,0.1025,0.2125,29.3775
"398",9,"CARE","Jan","2020-2059",4.14,0.11,0.1025,0.2125,0.2325,0,28.3775
"399",9,"CARE","Jan","2060-2099",1.165,0.15,0.1325,0.2825,0.1475,0.0125,28.5925
"400",9,"CEBR","Jan","1980-2019",160.55,0,0,0,0,0.2825,227.4825
"401",9,"CEBR","Jan","2020-2059",111.315,0.0075,0.0025,0.0075,1.4725,1.7825,228.94
"402",9,"CEBR","Jan","2060-2099",45.8825,0.0325,0,0.035,0.315,1.7425,225.9825
"403",9,"COLM","Jan","1980-2019",10.2,0.085,0.0175,0.1,0.085,0.1025,45.1675
"404",9,"COLM","Jan","2020-2059",1.97,0.1575,0.0325,0.2,0.5,0.13,45.925
"405",9,"COLM","Jan","2060-2099",1.0775,0.3125,0.15,0.46,0.25,0,36.6175
"406",9,"CURE","Jan","1980-2019",30.285,0,0,0,0,0,21.98
"407",9,"CURE","Jan","2020-2059",26.685,0,0,0,0,0,22.29
"408",9,"CURE","Jan","2060-2099",17.05,0.0025,0.0075,0.0125,0.005,0.005,20.3
"409",9,"DINO","Jan","1980-2019",15.4725,0.005,0,0.0075,0.13,0.2425,41.52
"410",9,"DINO","Jan","2020-2059",6.6625,0.0825,0.025,0.11,0.3425,0.3475,43.015
"411",9,"DINO","Jan","2060-2099",3.66,0.085,0.01,0.0975,0.4825,0.6275,47.4775
"412",9,"FOBU","Jan","1980-2019",42.6175,0,0,0,0.0175,0,165.445
"413",9,"FOBU","Jan","2020-2059",32.045,0,0,0,0.1375,0,140.72
"414",9,"FOBU","Jan","2060-2099",8.86,0.0575,0.035,0.0925,0.62,0,135.08
"415",9,"GOSP","Jan","1980-2019",23.08,0.04,0.005,0.045,0.63,0.655,67.82
"416",9,"GOSP","Jan","2020-2059",3.35,0.1875,0.0175,0.215,0.985,1.2025,77.745
"417",9,"GOSP","Jan","2060-2099",0.5975,0.3425,0.0425,0.3825,2.32,1.8375,74.0025
"418",9,"HOVE","Jan","1980-2019",11.4225,0.0675,0.03,0.09,0.5875,0.2275,65.3225
"419",9,"HOVE","Jan","2020-2059",2.805,0.18,0.1025,0.285,0.7425,0.2375,63.735
"420",9,"HOVE","Jan","2060-2099",0.6625,0.2525,0.27,0.52,0.9075,0.0225,50.26
"421",9,"NABR","Jan","1980-2019",12.8325,0.1125,0.03,0.1425,0.35,0.2975,39.5675
"422",9,"NABR","Jan","2020-2059",1.85,0.245,0.0475,0.3,0.7325,0.8725,39.6125
"423",9,"NABR","Jan","2060-2099",0.715,0.3175,0.1725,0.495,0.7325,0.6625,33.53
"424",9,"PISP","Jan","1980-2019",1.6825,0.215,0.1675,0.39,0.83,0.515,47.34
"425",9,"PISP","Jan","2020-2059",0.485,0.3225,0.205,0.535,1.1225,0.325,41.34
"426",9,"PISP","Jan","2060-2099",0.08,0.32,0.3875,0.7025,0.9575,0.0725,32.1775
"427",9,"TICA","Jan","1980-2019",76.28,0.01,0,0.01,0.8275,0.915,130.19
"428",9,"TICA","Jan","2020-2059",58.435,0.0625,0.0025,0.065,1.545,2.65,128.96
"429",9,"TICA","Jan","2060-2099",23.2775,0.135,0,0.135,2.6275,3.2725,135.6825
"430",9,"ZION","Jan","1980-2019",11.3,0.1925,0.035,0.225,1.56,2.35,39.415
"431",9,"ZION","Jan","2020-2059",1.8775,0.3125,0.0375,0.3475,1.825,1.66,37.6725
"432",9,"ZION","Jan","2060-2099",0.415,0.4475,0.105,0.5475,1.49,1.4525,34.9675
"433",10,"ARCH","Jan","1980-2019",7.9475,0.1025,0.03,0.13,0.3125,0.76,13.195
"434",10,"ARCH","Jan","2020-2059",1.45,0.285,0.0625,0.355,0.5875,0.4025,12.0525
"435",10,"ARCH","Jan","2060-2099",0.495,0.3225,0.1575,0.4825,0.4725,0.3975,10.4125
"436",10,"BLCA","Jan","1980-2019",24.795,0.0125,0.0025,0.015,0.3825,0.395,78.6025
"437",10,"BLCA","Jan","2020-2059",11.0225,0.0525,0.005,0.06,0.7075,0.975,82.825
"438",10,"BLCA","Jan","2060-2099",1.1225,0.215,0.075,0.2875,0.42,0.0075,66.94
"439",10,"BRCA","Jan","1980-2019",26.395,0.06,0.02,0.0825,0.26,0.195,44.2125
"440",10,"BRCA","Jan","2020-2059",9.8125,0.13,0.015,0.15,0.66,0.9575,47.325
"441",10,"BRCA","Jan","2060-2099",4.0725,0.2175,0.065,0.295,0.515,0.4475,43.2975
"442",10,"CANY","Jan","1980-2019",4.625,0.12,0.04,0.17,0.285,0.8025,8.7425
"443",10,"CANY","Jan","2020-2059",0.8025,0.16,0.11,0.27,0.3975,0.4175,7.48
"444",10,"CANY","Jan","2060-2099",0.2375,0.275,0.125,0.4125,0.145,0.0925,6.8825
"445",10,"CARE","Jan","1980-2019",5.095,0.0725,0.0575,0.13,0.0525,0.4925,29.545
"446",10,"CARE","Jan","2020-2059",3.96,0.0825,0.07,0.1625,0.1725,0,28.805
"447",10,"CARE","Jan","2060-2099",0.84,0.19,0.135,0.325,0.1825,0,28.99
"448",10,"CEBR","Jan","1980-2019",163.22,0.0125,0,0.0125,0,0.3025,227.4825
"449",10,"CEBR","Jan","2020-2059",112.48,0.0075,0.0025,0.01,1.1375,1.72,229.0075
"450",10,"CEBR","Jan","2060-2099",46.5725,0.0325,0,0.0325,1.2,1.7,226.675
"451",10,"COLM","Jan","1980-2019",9.8025,0.1,0.0225,0.1175,0.305,0.335,45.55
"452",10,"COLM","Jan","2020-2059",2.0425,0.19,0.0375,0.23,0.5475,0.4,46.0375
"453",10,"COLM","Jan","2060-2099",0.9575,0.28,0.1625,0.435,0.48,0.04,36.9725
"454",10,"CURE","Jan","1980-2019",30.795,0,0,0,0,0,21.98
"455",10,"CURE","Jan","2020-2059",27.2225,0,0,0,0,0,22.42
"456",10,"CURE","Jan","2060-2099",17.415,0,0,0,0.0875,0.2,20.305
"457",10,"DINO","Jan","1980-2019",15.665,0.015,0,0.015,0.28,0.345,41.56
"458",10,"DINO","Jan","2020-2059",6.765,0.0625,0.025,0.0875,0.495,0.4625,43.2225
"459",10,"DINO","Jan","2060-2099",3.225,0.16,0.0125,0.1725,0.2,0.145,47.845
"460",10,"FOBU","Jan","1980-2019",43.8775,0,0,0,0,0,165.465
"461",10,"FOBU","Jan","2020-2059",32.19,0,0,0,0.15,0,141.27
"462",10,"FOBU","Jan","2060-2099",8.7125,0.0475,0.04,0.095,0.3425,0,135.865
"463",10,"GOSP","Jan","1980-2019",23.415,0.035,0.01,0.045,0.8,0.9525,68.1
"464",10,"GOSP","Jan","2020-2059",3.5925,0.1775,0.015,0.1925,0.675,0.4675,78.1175
"465",10,"GOSP","Jan","2060-2099",0.5175,0.3125,0.0425,0.3575,0.965,0.63,74.29
"466",10,"HOVE","Jan","1980-2019",10.9675,0.0975,0.025,0.125,0.655,0.3925,66.15
"467",10,"HOVE","Jan","2020-2059",2.765,0.2225,0.14,0.3525,0.6325,0.2375,64.0925
"468",10,"HOVE","Jan","2060-2099",0.1775,0.2875,0.2625,0.5575,0.7125,0.0625,51.26
"469",10,"NABR","Jan","1980-2019",11.9975,0.0975,0.0375,0.135,0.4875,1.275,39.7425
"470",10,"NABR","Jan","2020-2059",1.8675,0.2675,0.0775,0.345,0.635,0.545,39.62
"471",10,"NABR","Jan","2060-2099",0.41,0.335,0.17,0.495,0.61,0.7925,33.5
"472",10,"PISP","Jan","1980-2019",1.705,0.275,0.165,0.4475,1.3125,0.7525,47.785
"473",10,"PISP","Jan","2020-2059",0.4575,0.355,0.23,0.58,0.985,0.6075,41.4875
"474",10,"PISP","Jan","2060-2099",0.0175,0.345,0.3875,0.7325,1.0825,0.06,32.9125
"475",10,"TICA","Jan","1980-2019",78.385,0,0,0,1.2,1.3975,130.3525
"476",10,"TICA","Jan","2020-2059",58.9,0.0675,0.0025,0.07,2.6975,3.2575,129.105
"477",10,"TICA","Jan","2060-2099",22.165,0.1175,0,0.1175,2.3,3.635,135.9125
"478",10,"ZION","Jan","1980-2019",9.945,0.1675,0.035,0.2025,2.1275,3.7325,39.48
"479",10,"ZION","Jan","2020-2059",1.91,0.3725,0.0425,0.425,1.5925,1.7225,37.5525
"480",10,"ZION","Jan","2060-2099",0.2675,0.475,0.0975,0.575,2.1675,2.03,34.965
"481",11,"ARCH","Jan","1980-2019",7.54,0.1275,0.0225,0.1525,0.3275,0.7025,13.3475
"482",11,"ARCH","Jan","2020-2059",1.3675,0.26,0.065,0.3375,0.28,0.3675,11.8725
"483",11,"ARCH","Jan","2060-2099",0.24,0.32,0.13,0.4425,0.5775,0.545,10.49
"484",11,"BLCA","Jan","1980-2019",25.1525,0.03,0.0025,0.0325,0.365,0.82,78.7975
"485",11,"BLCA","Jan","2020-2059",11.26,0.0325,0.005,0.0375,1.1575,1.1325,83.2225
"486",11,"BLCA","Jan","2060-2099",1.35,0.2475,0.0775,0.33,0.7275,0.1,67.4125
"487",11,"BRCA","Jan","1980-2019",27.555,0.065,0.02,0.0875,0.025,0.0325,44.145
"488",11,"BRCA","Jan","2020-2059",9.355,0.1375,0.015,0.155,0.38,0.88,47.46
"489",11,"BRCA","Jan","2060-2099",4.08,0.22,0.0575,0.275,0.9825,0.865,43.62
"490",11,"CANY","Jan","1980-2019",4.3625,0.13,0.0375,0.175,0.315,0.55,8.8175
"491",11,"CANY","Jan","2020-2059",1.045,0.1525,0.1025,0.255,0.24,0.13,7.58
"492",11,"CANY","Jan","2060-2099",0.3,0.275,0.1675,0.4475,0.2925,0.1675,6.82
"493",11,"CARE","Jan","1980-2019",5.2425,0.0575,0.0675,0.1325,0.1125,0.225,29.55
"494",11,"CARE","Jan","2020-2059",4.1,0.105,0.0975,0.205,0.125,0,28.9275
"495",11,"CARE","Jan","2060-2099",0.8125,0.2,0.155,0.3425,0.2275,0,29.255
"496",11,"CEBR","Jan","1980-2019",166.61,0.01,0,0.01,0.0325,0.0325,227.5
"497",11,"CEBR","Jan","2020-2059",113.3225,0.0075,0.0025,0.01,0.4225,1.38,229.3025
"498",11,"CEBR","Jan","2060-2099",46.7225,0.03,0,0.03,1.535,2.905,226.9025
"499",11,"COLM","Jan","1980-2019",9.625,0.0925,0.0225,0.12,0.5025,0.6575,45.9775
"500",11,"COLM","Jan","2020-2059",1.9675,0.2,0.065,0.2725,0.14,0.3225,45.9
"501",11,"COLM","Jan","2060-2099",0.8325,0.2675,0.1325,0.4025,0.4875,0.0625,37.4875
"502",11,"CURE","Jan","1980-2019",31.74,0,0,0,0,0,21.98
"503",11,"CURE","Jan","2020-2059",27.8225,0.01,0,0.01,0,0,22.48
"504",11,"CURE","Jan","2060-2099",18.1875,0.005,0.005,0.01,0.0725,0.0925,20.4625
"505",11,"DINO","Jan","1980-2019",16.255,0.0025,0.005,0.01,0.235,0.3025,41.6125
"506",11,"DINO","Jan","2020-2059",7.0375,0.065,0.02,0.0825,0.155,0.1825,43.31
"507",11,"DINO","Jan","2060-2099",3.04,0.14,0.015,0.1575,0.3425,0.2725,48.23
"508",11,"FOBU","Jan","1980-2019",45.04,0,0,0,0,0,165.465
"509",11,"FOBU","Jan","2020-2059",33.31,0,0,0,0.1075,0,141.74
"510",11,"FOBU","Jan","2060-2099",8.805,0.0475,0.035,0.0875,0.3425,0,136.625
"511",11,"GOSP","Jan","1980-2019",23.9325,0.0325,0.01,0.04,1.165,0.845,69.03
"512",11,"GOSP","Jan","2020-2059",3.945,0.1625,0.0125,0.18,1.6,0.955,79.165
"513",11,"GOSP","Jan","2060-2099",0.595,0.265,0.03,0.29,1.1825,0.6725,74.64
"514",11,"HOVE","Jan","1980-2019",10.6525,0.1175,0.04,0.1575,0.48,0.3875,66.635
"515",11,"HOVE","Jan","2020-2059",2.9725,0.2,0.14,0.3325,0.45,0.0175,64.4175
"516",11,"HOVE","Jan","2060-2099",0.125,0.275,0.23,0.5025,0.735,0.0425,51.81
"517",11,"NABR","Jan","1980-2019",11.8275,0.1075,0.04,0.145,0.385,0.45,39.955
"518",11,"NABR","Jan","2020-2059",2.1225,0.27,0.09,0.365,0.3975,0.43,39.4025
"519",11,"NABR","Jan","2060-2099",0.185,0.36,0.135,0.495,0.81,0.6325,33.605
"520",11,"PISP","Jan","1980-2019",1.6575,0.23,0.17,0.405,1.055,0.5325,48.3675
"521",11,"PISP","Jan","2020-2059",0.475,0.36,0.2525,0.6125,0.4775,0.075,41.5975
"522",11,"PISP","Jan","2060-2099",0.0375,0.4225,0.3525,0.78,1.1175,0.24,33.37
"523",11,"TICA","Jan","1980-2019",80.095,0,0,0,0.7775,1.2325,130.535
"524",11,"TICA","Jan","2020-2059",59.3575,0.045,0.0025,0.045,1.03,2.2075,129.2125
"525",11,"TICA","Jan","2060-2099",22.7925,0.1125,0,0.1125,2.1,3.4075,135.955
"526",11,"ZION","Jan","1980-2019",10.0175,0.185,0.03,0.2225,1.73,2.1825,39.4525
"527",11,"ZION","Jan","2020-2059",2.0525,0.34,0.045,0.385,0.9525,1.0625,37.4175
"528",11,"ZION","Jan","2060-2099",0.2025,0.5075,0.075,0.585,2.25,1.58,35.3075
"529",12,"ARCH","Jan","1980-2019",7.7475,0.1025,0.0275,0.13,0.43,0.625,13.36
"530",12,"ARCH","Jan","2020-2059",1.695,0.1975,0.08,0.2875,0.305,0.4175,11.725
"531",12,"ARCH","Jan","2060-2099",0.17,0.32,0.13,0.46,0.7575,0.385,10.71
"532",12,"BLCA","Jan","1980-2019",25.4875,0.02,0.0025,0.025,0.17,0.3075,78.8475
"533",12,"BLCA","Jan","2020-2059",11.09,0.0625,0.0075,0.07,0.36,0.19,83.93
"534",12,"BLCA","Jan","2060-2099",1.3525,0.2675,0.0725,0.33,1.095,0.1125,68.3225
"535",12,"BRCA","Jan","1980-2019",28.24,0.035,0.01,0.0425,0.015,0.0175,44.3
"536",12,"BRCA","Jan","2020-2059",9.8425,0.1675,0.02,0.185,0.09,0.46,47.4625
"537",12,"BRCA","Jan","2060-2099",4.315,0.1925,0.055,0.245,1.075,1.1,43.9475
"538",12,"CANY","Jan","1980-2019",4.5975,0.1025,0.045,0.155,0.29,0.3625,8.7875
"539",12,"CANY","Jan","2020-2059",1.3875,0.185,0.1025,0.2925,0.09,0.0575,7.525
"540",12,"CANY","Jan","2060-2099",0.2975,0.275,0.1925,0.46,0.52,0.3675,6.8225
"541",12,"CARE","Jan","1980-2019",5.78,0.07,0.0625,0.13,0.0275,0,29.5875
"542",12,"CARE","Jan","2020-2059",4.3775,0.1075,0.1025,0.205,0.04,0,28.97
"543",12,"CARE","Jan","2060-2099",1.0475,0.1675,0.175,0.3275,0.35,0,29.5975
"544",12,"CEBR","Jan","1980-2019",169.685,0,0,0,0,0.0275,227.6025
"545",12,"CEBR","Jan","2020-2059",115.25,0.0225,0.0025,0.025,0.15,1.045,229.605
"546",12,"CEBR","Jan","2060-2099",49.015,0.045,0,0.045,1.365,1.6925,227.4175
"547",12,"COLM","Jan","1980-2019",9.7575,0.075,0.0275,0.105,0.4575,0.1825,46.4525
"548",12,"COLM","Jan","2020-2059",2.35,0.1525,0.0675,0.2225,0.34,0.45,45.85
