"","year","park","variable","annual_value","averages","decades"
"3669",2012,"NABR","Soil Water",18.1953551912568,"annual_avg","1980-2019"
"3670",2012,"NABR","Runoff",26.5,"annual_avg","1980-2019"
"3671",2012,"NABR","Rain",161.4,"annual_avg","1980-2019"
"3672",2012,"NABR","Accumulated SWE",10.5,"annual_avg","1980-2019"
"3673",2012,"NABR","PET",802.1,"annual_avg","1980-2019"
"3674",2012,"NABR","Deficit",613.4,"annual_avg","1980-2019"
"3675",2012,"NABR","AET",188.3,"annual_avg","1980-2019"
"3676",2012,"PISP","Soil Water",17.0950819672131,"annual_avg","1980-2019"
"3677",2012,"PISP","Runoff",0,"annual_avg","1980-2019"
"3678",2012,"PISP","Rain",204.2,"annual_avg","1980-2019"
"3679",2012,"PISP","Accumulated SWE",3.7,"annual_avg","1980-2019"
"3680",2012,"PISP","PET",914.6,"annual_avg","1980-2019"
"3681",2012,"PISP","Deficit",698,"annual_avg","1980-2019"
"3682",2012,"PISP","AET",216.5,"annual_avg","1980-2019"
"3683",2012,"TICA","Soil Water",94.4204918032787,"annual_avg","1980-2019"
"3684",2012,"TICA","Runoff",278.2,"annual_avg","1980-2019"
"3685",2012,"TICA","Rain",293.3,"annual_avg","1980-2019"
"3686",2012,"TICA","Accumulated SWE",192.2,"annual_avg","1980-2019"
"3687",2012,"TICA","PET",513.9,"annual_avg","1980-2019"
"3688",2012,"TICA","Deficit",231.3,"annual_avg","1980-2019"
"3689",2012,"TICA","AET",282.7,"annual_avg","1980-2019"
"3690",2012,"ZION","Soil Water",21.9229508196721,"annual_avg","1980-2019"
"3691",2012,"ZION","Runoff",110.8,"annual_avg","1980-2019"
"3692",2012,"ZION","Rain",327.2,"annual_avg","1980-2019"
"3693",2012,"ZION","Accumulated SWE",23.9,"annual_avg","1980-2019"
"3694",2012,"ZION","PET",761.1,"annual_avg","1980-2019"
"3695",2012,"ZION","Deficit",453.3,"annual_avg","1980-2019"
"3696",2012,"ZION","AET",307.9,"annual_avg","1980-2019"
"3697",2013,"ARCH","Soil Water",6.87561643835616,"annual_avg","1980-2019"
"3698",2013,"ARCH","Runoff",93.2,"annual_avg","1980-2019"
"3699",2013,"ARCH","Rain",248.9,"annual_avg","1980-2019"
"3700",2013,"ARCH","Accumulated SWE",20.7,"annual_avg","1980-2019"
"3701",2013,"ARCH","PET",776.6,"annual_avg","1980-2019"
"3702",2013,"ARCH","Deficit",577.7,"annual_avg","1980-2019"
"3703",2013,"ARCH","AET",199.2,"annual_avg","1980-2019"
"3704",2013,"BLCA","Soil Water",59.8095890410959,"annual_avg","1980-2019"
"3705",2013,"BLCA","Runoff",83.2,"annual_avg","1980-2019"
"3706",2013,"BLCA","Rain",288.3,"annual_avg","1980-2019"
"3707",2013,"BLCA","Accumulated SWE",71.1,"annual_avg","1980-2019"
"3708",2013,"BLCA","PET",562.6,"annual_avg","1980-2019"
"3709",2013,"BLCA","Deficit",273.6,"annual_avg","1980-2019"
"3710",2013,"BLCA","AET",288.9,"annual_avg","1980-2019"
"3711",2013,"BRCA","Soil Water",33.6145205479452,"annual_avg","1980-2019"
"3712",2013,"BRCA","Runoff",138.9,"annual_avg","1980-2019"
"3713",2013,"BRCA","Rain",321,"annual_avg","1980-2019"
"3714",2013,"BRCA","Accumulated SWE",35.3,"annual_avg","1980-2019"
"3715",2013,"BRCA","PET",576.1,"annual_avg","1980-2019"
"3716",2013,"BRCA","Deficit",295.1,"annual_avg","1980-2019"
"3717",2013,"BRCA","AET",280.5,"annual_avg","1980-2019"
"3718",2013,"CANY","Soil Water",4.4227397260274,"annual_avg","1980-2019"
"3719",2013,"CANY","Runoff",103.3,"annual_avg","1980-2019"
"3720",2013,"CANY","Rain",230.8,"annual_avg","1980-2019"
"3721",2013,"CANY","Accumulated SWE",15.5,"annual_avg","1980-2019"
"3722",2013,"CANY","PET",796.5,"annual_avg","1980-2019"
"3723",2013,"CANY","Deficit",635.6,"annual_avg","1980-2019"
"3724",2013,"CANY","AET",161,"annual_avg","1980-2019"
"3725",2013,"CARE","Soil Water",29.3531506849315,"annual_avg","1980-2019"
"3726",2013,"CARE","Runoff",38.8,"annual_avg","1980-2019"
"3727",2013,"CARE","Rain",267.1,"annual_avg","1980-2019"
"3728",2013,"CARE","Accumulated SWE",21.7,"annual_avg","1980-2019"
"3729",2013,"CARE","PET",661.8,"annual_avg","1980-2019"
"3730",2013,"CARE","Deficit",404.7,"annual_avg","1980-2019"
"3731",2013,"CARE","AET",258.1,"annual_avg","1980-2019"
"3732",2013,"CEBR","Soil Water",223.358904109589,"annual_avg","1980-2019"
"3733",2013,"CEBR","Runoff",558.8,"annual_avg","1980-2019"
"3734",2013,"CEBR","Rain",395.8,"annual_avg","1980-2019"
"3735",2013,"CEBR","Accumulated SWE",297.5,"annual_avg","1980-2019"
"3736",2013,"CEBR","PET",330,"annual_avg","1980-2019"
"3737",2013,"CEBR","Deficit",52.4,"annual_avg","1980-2019"
"3738",2013,"CEBR","AET",278,"annual_avg","1980-2019"
"3739",2013,"COLM","Soil Water",34.3230136986301,"annual_avg","1980-2019"
"3740",2013,"COLM","Runoff",42.8,"annual_avg","1980-2019"
"3741",2013,"COLM","Rain",285.2,"annual_avg","1980-2019"
"3742",2013,"COLM","Accumulated SWE",31,"annual_avg","1980-2019"
"3743",2013,"COLM","PET",703.9,"annual_avg","1980-2019"
"3744",2013,"COLM","Deficit",418.9,"annual_avg","1980-2019"
"3745",2013,"COLM","AET",286.5,"annual_avg","1980-2019"
"3746",2013,"CURE","Soil Water",16.7249315068493,"annual_avg","1980-2019"
"3747",2013,"CURE","Runoff",58.9,"annual_avg","1980-2019"
"3748",2013,"CURE","Rain",197.8,"annual_avg","1980-2019"
"3749",2013,"CURE","Accumulated SWE",60.5,"annual_avg","1980-2019"
"3750",2013,"CURE","PET",487.5,"annual_avg","1980-2019"
"3751",2013,"CURE","Deficit",268.9,"annual_avg","1980-2019"
"3752",2013,"CURE","AET",217.6,"annual_avg","1980-2019"
"3753",2013,"DINO","Soil Water",29.36,"annual_avg","1980-2019"
"3754",2013,"DINO","Runoff",41.7,"annual_avg","1980-2019"
"3755",2013,"DINO","Rain",178,"annual_avg","1980-2019"
"3756",2013,"DINO","Accumulated SWE",55.8,"annual_avg","1980-2019"
"3757",2013,"DINO","PET",647,"annual_avg","1980-2019"
"3758",2013,"DINO","Deficit",445.5,"annual_avg","1980-2019"
"3759",2013,"DINO","AET",200.8,"annual_avg","1980-2019"
"3760",2013,"FOBU","Soil Water",151.551780821918,"annual_avg","1980-2019"
"3761",2013,"FOBU","Runoff",0,"annual_avg","1980-2019"
"3762",2013,"FOBU","Rain",163.6,"annual_avg","1980-2019"
"3763",2013,"FOBU","Accumulated SWE",59.6,"annual_avg","1980-2019"
"3764",2013,"FOBU","PET",442.5,"annual_avg","1980-2019"
"3765",2013,"FOBU","Deficit",186.1,"annual_avg","1980-2019"
"3766",2013,"FOBU","AET",256,"annual_avg","1980-2019"
"3767",2013,"GOSP","Soil Water",36.8879452054795,"annual_avg","1980-2019"
"3768",2013,"GOSP","Runoff",61.8,"annual_avg","1980-2019"
"3769",2013,"GOSP","Rain",141,"annual_avg","1980-2019"
"3770",2013,"GOSP","Accumulated SWE",68.4,"annual_avg","1980-2019"
"3771",2013,"GOSP","PET",650.1,"annual_avg","1980-2019"
"3772",2013,"GOSP","Deficit",451.4,"annual_avg","1980-2019"
"3773",2013,"GOSP","AET",198.6,"annual_avg","1980-2019"
"3774",2013,"HOVE","Soil Water",48.6835616438356,"annual_avg","1980-2019"
"3775",2013,"HOVE","Runoff",6.3,"annual_avg","1980-2019"
"3776",2013,"HOVE","Rain",247.8,"annual_avg","1980-2019"
"3777",2013,"HOVE","Accumulated SWE",17.8,"annual_avg","1980-2019"
"3778",2013,"HOVE","PET",747.5,"annual_avg","1980-2019"
"3779",2013,"HOVE","Deficit",486.6,"annual_avg","1980-2019"
"3780",2013,"HOVE","AET",260.5,"annual_avg","1980-2019"
"3781",2013,"NABR","Soil Water",26.1956164383562,"annual_avg","1980-2019"
"3782",2013,"NABR","Runoff",92.6,"annual_avg","1980-2019"
"3783",2013,"NABR","Rain",304.4,"annual_avg","1980-2019"
"3784",2013,"NABR","Accumulated SWE",14.8,"annual_avg","1980-2019"
"3785",2013,"NABR","PET",731,"annual_avg","1980-2019"
"3786",2013,"NABR","Deficit",481.6,"annual_avg","1980-2019"
"3787",2013,"NABR","AET",248.1,"annual_avg","1980-2019"
"3788",2013,"PISP","Soil Water",28.9134246575342,"annual_avg","1980-2019"
"3789",2013,"PISP","Runoff",0,"annual_avg","1980-2019"
"3790",2013,"PISP","Rain",280.7,"annual_avg","1980-2019"
"3791",2013,"PISP","Accumulated SWE",10.5,"annual_avg","1980-2019"
"3792",2013,"PISP","PET",866,"annual_avg","1980-2019"
"3793",2013,"PISP","Deficit",596,"annual_avg","1980-2019"
"3794",2013,"PISP","AET",272.9,"annual_avg","1980-2019"
"3795",2013,"TICA","Soil Water",109.274520547945,"annual_avg","1980-2019"
"3796",2013,"TICA","Runoff",217.5,"annual_avg","1980-2019"
"3797",2013,"TICA","Rain",280.7,"annual_avg","1980-2019"
"3798",2013,"TICA","Accumulated SWE",133.5,"annual_avg","1980-2019"
"3799",2013,"TICA","PET",464.8,"annual_avg","1980-2019"
"3800",2013,"TICA","Deficit",171.7,"annual_avg","1980-2019"
"3801",2013,"TICA","AET",292.8,"annual_avg","1980-2019"
"3802",2013,"ZION","Soil Water",24.6,"annual_avg","1980-2019"
"3803",2013,"ZION","Runoff",165.5,"annual_avg","1980-2019"
"3804",2013,"ZION","Rain",380.3,"annual_avg","1980-2019"
"3805",2013,"ZION","Accumulated SWE",25.2,"annual_avg","1980-2019"
"3806",2013,"ZION","PET",710.3,"annual_avg","1980-2019"
"3807",2013,"ZION","Deficit",404,"annual_avg","1980-2019"
"3808",2013,"ZION","AET",304.9,"annual_avg","1980-2019"
"3809",2014,"ARCH","Soil Water",5.50630136986301,"annual_avg","1980-2019"
"3810",2014,"ARCH","Runoff",61.4,"annual_avg","1980-2019"
"3811",2014,"ARCH","Rain",247.3,"annual_avg","1980-2019"
"3812",2014,"ARCH","Accumulated SWE",19.9,"annual_avg","1980-2019"
"3813",2014,"ARCH","PET",851.6,"annual_avg","1980-2019"
"3814",2014,"ARCH","Deficit",629.6,"annual_avg","1980-2019"
"3815",2014,"ARCH","AET",221.6,"annual_avg","1980-2019"
"3816",2014,"BLCA","Soil Water",62.1550684931507,"annual_avg","1980-2019"
"3817",2014,"BLCA","Runoff",65.6,"annual_avg","1980-2019"
"3818",2014,"BLCA","Rain",255.7,"annual_avg","1980-2019"
"3819",2014,"BLCA","Accumulated SWE",29.1,"annual_avg","1980-2019"
"3820",2014,"BLCA","PET",639.2,"annual_avg","1980-2019"
"3821",2014,"BLCA","Deficit",318.4,"annual_avg","1980-2019"
"3822",2014,"BLCA","AET",319.7,"annual_avg","1980-2019"
"3823",2014,"BRCA","Soil Water",30.9172602739726,"annual_avg","1980-2019"
"3824",2014,"BRCA","Runoff",66.6,"annual_avg","1980-2019"
"3825",2014,"BRCA","Rain",290,"annual_avg","1980-2019"
"3826",2014,"BRCA","Accumulated SWE",19.6,"annual_avg","1980-2019"
"3827",2014,"BRCA","PET",636.5,"annual_avg","1980-2019"
"3828",2014,"BRCA","Deficit",344.4,"annual_avg","1980-2019"
"3829",2014,"BRCA","AET",290.2,"annual_avg","1980-2019"
"3830",2014,"CANY","Soil Water",3.06958904109589,"annual_avg","1980-2019"
"3831",2014,"CANY","Runoff",48.2,"annual_avg","1980-2019"
"3832",2014,"CANY","Rain",202.6,"annual_avg","1980-2019"
"3833",2014,"CANY","Accumulated SWE",11.3,"annual_avg","1980-2019"
"3834",2014,"CANY","PET",864.5,"annual_avg","1980-2019"
"3835",2014,"CANY","Deficit",685.9,"annual_avg","1980-2019"
"3836",2014,"CANY","AET",176,"annual_avg","1980-2019"
"3837",2014,"CARE","Soil Water",22.4567123287671,"annual_avg","1980-2019"
"3838",2014,"CARE","Runoff",10.7,"annual_avg","1980-2019"
"3839",2014,"CARE","Rain",173.1,"annual_avg","1980-2019"
"3840",2014,"CARE","Accumulated SWE",18.5,"annual_avg","1980-2019"
"3841",2014,"CARE","PET",746.6,"annual_avg","1980-2019"
"3842",2014,"CARE","Deficit",506.9,"annual_avg","1980-2019"
"3843",2014,"CARE","AET",239.7,"annual_avg","1980-2019"
"3844",2014,"CEBR","Soil Water",219.216164383562,"annual_avg","1980-2019"
"3845",2014,"CEBR","Runoff",395.8,"annual_avg","1980-2019"
"3846",2014,"CEBR","Rain",304.1,"annual_avg","1980-2019"
"3847",2014,"CEBR","Accumulated SWE",125.6,"annual_avg","1980-2019"
"3848",2014,"CEBR","PET",387.4,"annual_avg","1980-2019"
"3849",2014,"CEBR","Deficit",66.1,"annual_avg","1980-2019"
"3850",2014,"CEBR","AET",320.3,"annual_avg","1980-2019"
"3851",2014,"COLM","Soil Water",30.3221917808219,"annual_avg","1980-2019"
"3852",2014,"COLM","Runoff",45.9,"annual_avg","1980-2019"
"3853",2014,"COLM","Rain",296,"annual_avg","1980-2019"
"3854",2014,"COLM","Accumulated SWE",22.7,"annual_avg","1980-2019"
"3855",2014,"COLM","PET",754.3,"annual_avg","1980-2019"
"3856",2014,"COLM","Deficit",444.4,"annual_avg","1980-2019"
"3857",2014,"COLM","AET",311.1,"annual_avg","1980-2019"
"3858",2014,"CURE","Soil Water",18.9112328767123,"annual_avg","1980-2019"
"3859",2014,"CURE","Runoff",93.3,"annual_avg","1980-2019"
"3860",2014,"CURE","Rain",171.7,"annual_avg","1980-2019"
"3861",2014,"CURE","Accumulated SWE",73.8,"annual_avg","1980-2019"
"3862",2014,"CURE","PET",518.9,"annual_avg","1980-2019"
"3863",2014,"CURE","Deficit",307.7,"annual_avg","1980-2019"
"3864",2014,"CURE","AET",211.5,"annual_avg","1980-2019"
"3865",2014,"DINO","Soil Water",30.3109589041096,"annual_avg","1980-2019"
"3866",2014,"DINO","Runoff",45.9,"annual_avg","1980-2019"
"3867",2014,"DINO","Rain",208,"annual_avg","1980-2019"
"3868",2014,"DINO","Accumulated SWE",42.3,"annual_avg","1980-2019"
"3869",2014,"DINO","PET",705.8,"annual_avg","1980-2019"
"3870",2014,"DINO","Deficit",455.4,"annual_avg","1980-2019"
"3871",2014,"DINO","AET",250.1,"annual_avg","1980-2019"
"3872",2014,"FOBU","Soil Water",218.37397260274,"annual_avg","1980-2019"
"3873",2014,"FOBU","Runoff",0,"annual_avg","1980-2019"
"3874",2014,"FOBU","Rain",307.6,"annual_avg","1980-2019"
"3875",2014,"FOBU","Accumulated SWE",79.4,"annual_avg","1980-2019"
"3876",2014,"FOBU","PET",469.6,"annual_avg","1980-2019"
"3877",2014,"FOBU","Deficit",108,"annual_avg","1980-2019"
"3878",2014,"FOBU","AET",361.6,"annual_avg","1980-2019"
"3879",2014,"GOSP","Soil Water",47.2802739726027,"annual_avg","1980-2019"
"3880",2014,"GOSP","Runoff",86.8,"annual_avg","1980-2019"
"3881",2014,"GOSP","Rain",340.5,"annual_avg","1980-2019"
"3882",2014,"GOSP","Accumulated SWE",51.9,"annual_avg","1980-2019"
"3883",2014,"GOSP","PET",683.6,"annual_avg","1980-2019"
"3884",2014,"GOSP","Deficit",370,"annual_avg","1980-2019"
"3885",2014,"GOSP","AET",313.8,"annual_avg","1980-2019"
"3886",2014,"HOVE","Soil Water",37.967397260274,"annual_avg","1980-2019"
"3887",2014,"HOVE","Runoff",0,"annual_avg","1980-2019"
"3888",2014,"HOVE","Rain",187.8,"annual_avg","1980-2019"
"3889",2014,"HOVE","Accumulated SWE",5.1,"annual_avg","1980-2019"
"3890",2014,"HOVE","PET",818.3,"annual_avg","1980-2019"
"3891",2014,"HOVE","Deficit",575.4,"annual_avg","1980-2019"
"3892",2014,"HOVE","AET",242.5,"annual_avg","1980-2019"
"3893",2014,"NABR","Soil Water",21.5432876712329,"annual_avg","1980-2019"
"3894",2014,"NABR","Runoff",1.5,"annual_avg","1980-2019"
"3895",2014,"NABR","Rain",215.7,"annual_avg","1980-2019"
"3896",2014,"NABR","Accumulated SWE",7.8,"annual_avg","1980-2019"
"3897",2014,"NABR","PET",764.4,"annual_avg","1980-2019"
"3898",2014,"NABR","Deficit",504.9,"annual_avg","1980-2019"
"3899",2014,"NABR","AET",257.5,"annual_avg","1980-2019"
"3900",2014,"PISP","Soil Water",21.7717808219178,"annual_avg","1980-2019"
"3901",2014,"PISP","Runoff",0,"annual_avg","1980-2019"
"3902",2014,"PISP","Rain",194.3,"annual_avg","1980-2019"
"3903",2014,"PISP","Accumulated SWE",9.9,"annual_avg","1980-2019"
"3904",2014,"PISP","PET",907.3,"annual_avg","1980-2019"
"3905",2014,"PISP","Deficit",673.8,"annual_avg","1980-2019"
"3906",2014,"PISP","AET",232.8,"annual_avg","1980-2019"
"3907",2014,"TICA","Soil Water",118.34,"annual_avg","1980-2019"
"3908",2014,"TICA","Runoff",382.4,"annual_avg","1980-2019"
"3909",2014,"TICA","Rain",537.5,"annual_avg","1980-2019"
"3910",2014,"TICA","Accumulated SWE",85.8,"annual_avg","1980-2019"
"3911",2014,"TICA","PET",534,"annual_avg","1980-2019"
"3912",2014,"TICA","Deficit",132.8,"annual_avg","1980-2019"
"3913",2014,"TICA","AET",400.2,"annual_avg","1980-2019"
"3914",2014,"ZION","Soil Water",23.3547945205479,"annual_avg","1980-2019"
"3915",2014,"ZION","Runoff",63.6,"annual_avg","1980-2019"
"3916",2014,"ZION","Rain",356.9,"annual_avg","1980-2019"
"3917",2014,"ZION","Accumulated SWE",23.6,"annual_avg","1980-2019"
"3918",2014,"ZION","PET",745.8,"annual_avg","1980-2019"
"3919",2014,"ZION","Deficit",398.7,"annual_avg","1980-2019"
"3920",2014,"ZION","AET",347.4,"annual_avg","1980-2019"
"3921",2015,"ARCH","Soil Water",6.97260273972603,"annual_avg","1980-2019"
"3922",2015,"ARCH","Runoff",89,"annual_avg","1980-2019"
"3923",2015,"ARCH","Rain",336.8,"annual_avg","1980-2019"
"3924",2015,"ARCH","Accumulated SWE",10,"annual_avg","1980-2019"
"3925",2015,"ARCH","PET",828.5,"annual_avg","1980-2019"
"3926",2015,"ARCH","Deficit",537.5,"annual_avg","1980-2019"
"3927",2015,"ARCH","AET",291,"annual_avg","1980-2019"
"3928",2015,"BLCA","Soil Water",57.4460273972603,"annual_avg","1980-2019"
"3929",2015,"BLCA","Runoff",37.8,"annual_avg","1980-2019"
"3930",2015,"BLCA","Rain",291.9,"annual_avg","1980-2019"
"3931",2015,"BLCA","Accumulated SWE",39.6,"annual_avg","1980-2019"
"3932",2015,"BLCA","PET",665.7,"annual_avg","1980-2019"
"3933",2015,"BLCA","Deficit",290.5,"annual_avg","1980-2019"
"3934",2015,"BLCA","AET",374.8,"annual_avg","1980-2019"
"3935",2015,"BRCA","Soil Water",36.0139726027397,"annual_avg","1980-2019"
"3936",2015,"BRCA","Runoff",119.3,"annual_avg","1980-2019"
"3937",2015,"BRCA","Rain",316.7,"annual_avg","1980-2019"
"3938",2015,"BRCA","Accumulated SWE",79.8,"annual_avg","1980-2019"
"3939",2015,"BRCA","PET",608.5,"annual_avg","1980-2019"
"3940",2015,"BRCA","Deficit",278.6,"annual_avg","1980-2019"
"3941",2015,"BRCA","AET",330,"annual_avg","1980-2019"
"3942",2015,"CANY","Soil Water",4.38575342465753,"annual_avg","1980-2019"
"3943",2015,"CANY","Runoff",68.4,"annual_avg","1980-2019"
"3944",2015,"CANY","Rain",280.5,"annual_avg","1980-2019"
"3945",2015,"CANY","Accumulated SWE",11.2,"annual_avg","1980-2019"
"3946",2015,"CANY","PET",851.9,"annual_avg","1980-2019"
"3947",2015,"CANY","Deficit",598.1,"annual_avg","1980-2019"
"3948",2015,"CANY","AET",253.8,"annual_avg","1980-2019"
"3949",2015,"CARE","Soil Water",25.9975342465753,"annual_avg","1980-2019"
"3950",2015,"CARE","Runoff",5.8,"annual_avg","1980-2019"
"3951",2015,"CARE","Rain",273.9,"annual_avg","1980-2019"
"3952",2015,"CARE","Accumulated SWE",23.2,"annual_avg","1980-2019"
"3953",2015,"CARE","PET",724.3,"annual_avg","1980-2019"
"3954",2015,"CARE","Deficit",412.7,"annual_avg","1980-2019"
"3955",2015,"CARE","AET",310.3,"annual_avg","1980-2019"
"3956",2015,"CEBR","Soil Water",212.201643835616,"annual_avg","1980-2019"
"3957",2015,"CEBR","Runoff",401.8,"annual_avg","1980-2019"
"3958",2015,"CEBR","Rain",258.9,"annual_avg","1980-2019"
"3959",2015,"CEBR","Accumulated SWE",156.8,"annual_avg","1980-2019"
"3960",2015,"CEBR","PET",387.1,"annual_avg","1980-2019"
"3961",2015,"CEBR","Deficit",68.4,"annual_avg","1980-2019"
"3962",2015,"CEBR","AET",316.8,"annual_avg","1980-2019"
"3963",2015,"COLM","Soil Water",32.2490410958904,"annual_avg","1980-2019"
"3964",2015,"COLM","Runoff",15.5,"annual_avg","1980-2019"
"3965",2015,"COLM","Rain",322.7,"annual_avg","1980-2019"
"3966",2015,"COLM","Accumulated SWE",20.3,"annual_avg","1980-2019"
"3967",2015,"COLM","PET",761.1,"annual_avg","1980-2019"
"3968",2015,"COLM","Deficit",417.9,"annual_avg","1980-2019"
"3969",2015,"COLM","AET",343.5,"annual_avg","1980-2019"
"3970",2015,"CURE","Soil Water",19.8120547945205,"annual_avg","1980-2019"
"3971",2015,"CURE","Runoff",98.7,"annual_avg","1980-2019"
"3972",2015,"CURE","Rain",280,"annual_avg","1980-2019"
"3973",2015,"CURE","Accumulated SWE",48.8,"annual_avg","1980-2019"
"3974",2015,"CURE","PET",534.1,"annual_avg","1980-2019"
"3975",2015,"CURE","Deficit",258.9,"annual_avg","1980-2019"
"3976",2015,"CURE","AET",276.1,"annual_avg","1980-2019"
"3977",2015,"DINO","Soil Water",29.7857534246575,"annual_avg","1980-2019"
"3978",2015,"DINO","Runoff",6.3,"annual_avg","1980-2019"
"3979",2015,"DINO","Rain",258.5,"annual_avg","1980-2019"
"3980",2015,"DINO","Accumulated SWE",24.7,"annual_avg","1980-2019"
"3981",2015,"DINO","PET",728.3,"annual_avg","1980-2019"
"3982",2015,"DINO","Deficit",430.1,"annual_avg","1980-2019"
"3983",2015,"DINO","AET",299.5,"annual_avg","1980-2019"
"3984",2015,"FOBU","Soil Water",217.973150684932,"annual_avg","1980-2019"
"3985",2015,"FOBU","Runoff",43.8,"annual_avg","1980-2019"
"3986",2015,"FOBU","Rain",251.5,"annual_avg","1980-2019"
"3987",2015,"FOBU","Accumulated SWE",29.3,"annual_avg","1980-2019"
"3988",2015,"FOBU","PET",508.4,"annual_avg","1980-2019"
"3989",2015,"FOBU","Deficit",117.4,"annual_avg","1980-2019"
"3990",2015,"FOBU","AET",390.2,"annual_avg","1980-2019"
"3991",2015,"GOSP","Soil Water",50.1019178082192,"annual_avg","1980-2019"
"3992",2015,"GOSP","Runoff",70,"annual_avg","1980-2019"
"3993",2015,"GOSP","Rain",371.1,"annual_avg","1980-2019"
"3994",2015,"GOSP","Accumulated SWE",16.5,"annual_avg","1980-2019"
"3995",2015,"GOSP","PET",706.3,"annual_avg","1980-2019"
"3996",2015,"GOSP","Deficit",358.5,"annual_avg","1980-2019"
"3997",2015,"GOSP","AET",347.8,"annual_avg","1980-2019"
"3998",2015,"HOVE","Soil Water",48.5827397260274,"annual_avg","1980-2019"
"3999",2015,"HOVE","Runoff",9.7,"annual_avg","1980-2019"
"4000",2015,"HOVE","Rain",356.2,"annual_avg","1980-2019"
"4001",2015,"HOVE","Accumulated SWE",36.3,"annual_avg","1980-2019"
"4002",2015,"HOVE","PET",806.7,"annual_avg","1980-2019"
"4003",2015,"HOVE","Deficit",415.9,"annual_avg","1980-2019"
"4004",2015,"HOVE","AET",390,"annual_avg","1980-2019"
"4005",2015,"NABR","Soil Water",26.9638356164384,"annual_avg","1980-2019"
"4006",2015,"NABR","Runoff",42,"annual_avg","1980-2019"
"4007",2015,"NABR","Rain",315.6,"annual_avg","1980-2019"
"4008",2015,"NABR","Accumulated SWE",25.8,"annual_avg","1980-2019"
"4009",2015,"NABR","PET",751.7,"annual_avg","1980-2019"
"4010",2015,"NABR","Deficit",413.3,"annual_avg","1980-2019"
"4011",2015,"NABR","AET",337.9,"annual_avg","1980-2019"
"4012",2015,"PISP","Soil Water",27.7328767123288,"annual_avg","1980-2019"
"4013",2015,"PISP","Runoff",3.7,"annual_avg","1980-2019"
"4014",2015,"PISP","Rain",308.4,"annual_avg","1980-2019"
"4015",2015,"PISP","Accumulated SWE",8.5,"annual_avg","1980-2019"
"4016",2015,"PISP","PET",890,"annual_avg","1980-2019"
"4017",2015,"PISP","Deficit",567.3,"annual_avg","1980-2019"
"4018",2015,"PISP","AET",324.1,"annual_avg","1980-2019"
